,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
12973,TAY4303,,440193,,,EBLG,LIPE,2021-07-01 02:18:08+00:00,2021-07-01 03:23:59+00:00,2021-07-01 00:00:00+00:00,50.62728881835938,5.42746292917352,304.8,44.55654338254767,11.23003703791921,281.94
14673,BCS68J,,506ca0,,,EDDP,LIPE,2021-07-01 02:54:46+00:00,2021-07-01 03:58:45+00:00,2021-07-01 00:00:00+00:00,51.41358947753906,12.24715774123733,0.0,44.55593820345604,11.23177877286586,274.32
18249,VOE1825,,345699,EC-MUX,A319,LIEO,LIPE,2021-07-01 04:21:07+00:00,2021-07-01 05:04:59+00:00,2021-07-01 00:00:00+00:00,40.87714760990466,9.474334716796877,609.6,44.57945251464844,11.16603306361607,571.5
19277,SRR6498,,45ce4b,OY-SRK,B762,LIME,LIPE,2021-07-01 04:47:44+00:00,2021-07-01 05:07:58+00:00,2021-07-01 00:00:00+00:00,45.67151603052172,9.687332153320312,304.8,44.58075054621292,11.16251131383384,594.36
23672,RYR50ZV,,4d222c,,,,LIPE,2021-07-01 06:38:34+00:00,2021-07-01 07:41:44+00:00,2021-07-01 00:00:00+00:00,40.76756364208157,17.80746459960938,1524.0,44.4990234375,11.38968331473214,533.4
23733,RYR5RU,,4d2222,,,LICJ,LIPE,2021-07-01 06:40:19+00:00,2021-07-01 07:46:59+00:00,2021-07-01 00:00:00+00:00,38.2613525390625,13.20287826213431,1219.2,44.49644444352489,11.39684165396342,571.5
23810,RYR6VX,,4d21ec,,,LICA,LIPE,2021-07-01 06:42:21+00:00,2021-07-01 07:53:15+00:00,2021-07-01 00:00:00+00:00,38.90945434570312,16.20519223420516,304.8,44.49627685546875,11.39726911272321,579.12
24675,TJD850,,300288,I-TOPH,H25B,LIML,LIPE,2021-07-01 07:06:57+00:00,2021-07-01 07:26:23+00:00,2021-07-01 00:00:00+00:00,45.45291137695312,9.276319231305804,0.0,44.58064270019531,11.16289411272321,586.74
24785,RYR99YG,,4d2272,,,,LIPE,2021-07-01 07:09:34+00:00,2021-07-01 08:24:12+00:00,2021-07-01 00:00:00+00:00,37.64442055912341,15.40468298870584,3048.0,44.48629605568061,11.42491038252668,716.2800000000001
24977,TAR362,,02a185,TS-IMF,A320,,LIPE,2021-07-01 07:14:31+00:00,2021-07-01 08:18:21+00:00,2021-07-01 00:00:00+00:00,37.62071228027344,10.9187154566988,5791.2,44.48867021980932,11.41734053448933,632.46
25051,CTM1276,,3b77e5,F-RAFP,F900,LFPV,LIPE,2021-07-01 07:16:23+00:00,2021-07-01 08:37:28+00:00,2021-07-01 00:00:00+00:00,48.77435302734375,2.200575608473557,0.0,44.44436645507812,11.54244559151786,922.02
25083,RYR6RT,,4d2244,,,EDDB,LIPE,2021-07-01 07:17:27+00:00,2021-07-01 08:34:57+00:00,2021-07-01 00:00:00+00:00,52.37466585838188,13.51436070033482,0.0,44.47931322000795,11.44433742616235,822.96
25125,SLJ501,,3002de,I-ALVC,BE40,,LIPE,2021-07-01 07:18:33+00:00,2021-07-01 07:58:45+00:00,2021-07-01 00:00:00+00:00,41.11381918697034,14.04470963911577,4572.0,44.49905136884269,11.38994170398247,541.02
25826,RYR9809,,4d2286,,,,LIPE,2021-07-01 07:37:10+00:00,2021-07-01 09:39:50+00:00,2021-07-01 00:00:00+00:00,37.53694152832031,25.06454792428524,2438.4,44.49600219726562,11.39779227120536,571.5
26259,ANE56LH,,344213,EC-LPG,CRJX,LEMD,LIPE,2021-07-01 07:48:47+00:00,2021-07-01 09:30:25+00:00,2021-07-01 00:00:00+00:00,40.51134012513241,-3.55925820090556,304.8,44.49897766113281,11.39001028878348,541.02
26333,VLG7QN,,3443d5,EC-LVU,A320,LEBL,LIPE,2021-07-01 07:50:32+00:00,2021-07-01 09:02:15+00:00,2021-07-01 00:00:00+00:00,41.28923034667969,2.0946044921875,-304.8,44.48415465274099,11.43080548542302,739.14
26458,RYR4349,,4d2287,,,LEZL,LIPE,2021-07-01 07:53:30+00:00,2021-07-01 09:59:09+00:00,2021-07-01 00:00:00+00:00,37.41810607910156,-5.908774517952111,0.0,44.49211508540784,11.40889981897866,632.46
27034,RYR62PM,,4d227d,,,LEIB,LIPE,2021-07-01 08:07:54+00:00,2021-07-01 09:35:46+00:00,2021-07-01 00:00:00+00:00,38.8817138671875,1.394786005434783,0.0,44.49201965332031,11.4093017578125,640.08
28864,WZZ120A,,471f33,HA-LVF,A21N,,LIPE,2021-07-01 08:52:20+00:00,2021-07-01 10:05:28+00:00,2021-07-01 00:00:00+00:00,37.64814473814884,15.33112235691237,3048.0,44.49690996590307,11.39543486804497,571.5
29629,WZZ10NU,,471dfb,,,LICJ,LIPE,2021-07-01 09:09:53+00:00,2021-07-01 10:15:44+00:00,2021-07-01 00:00:00+00:00,38.26625061035156,13.18634033203125,1524.0,44.49627685546875,11.39726911272321,579.12
29945,WZZ9898,,471df9,,,LIBD,LIPE,2021-07-01 09:16:45+00:00,2021-07-01 10:19:22+00:00,2021-07-01 00:00:00+00:00,41.136474609375,16.753662109375,0.0,44.49508666992188,11.40047345842634,586.74
30439,CTM1276,,3b77e5,F-RAFP,F900,LIPE,LIPE,2021-07-01 09:27:02+00:00,2021-07-01 09:47:29+00:00,2021-07-01 00:00:00+00:00,44.57606506347656,11.29244123186384,304.8,44.54640197753906,11.3582284109933,464.8200000000001
31255,TJD850,,300288,I-TOPH,H25B,,LIPE,2021-07-01 09:46:13+00:00,2021-07-01 10:27:11+00:00,2021-07-01 00:00:00+00:00,41.00239562988281,14.01983642578125,4876.8,44.49118404065148,11.41111048256479,662.94
32137,IOZZL,,30085a,,,,LIPE,2021-07-01 10:06:14+00:00,2021-07-01 10:50:28+00:00,2021-07-01 00:00:00+00:00,44.50382995605469,11.67657034737723,304.8,44.48112487792969,11.5779549734933,548.64
32230,WZZ9ZE,,471f37,,,,LIPE,2021-07-01 10:08:00+00:00,2021-07-01 11:16:28+00:00,2021-07-01 00:00:00+00:00,41.72197762182203,18.98539698401163,7315.200000000001,44.58526611328125,11.1497832507622,647.7
32758,IKREM,,30025c,I-KREM,H25B,LEBL,LIPE,2021-07-01 10:17:28+00:00,2021-07-01 11:23:13+00:00,2021-07-01 00:00:00+00:00,41.27604675292969,2.0623779296875,304.8,44.5924072265625,11.1348397391183,739.14
33106,RYR1914,,4d226b,,,LGRP,LIPE,2021-07-01 10:23:35+00:00,2021-07-01 12:57:37+00:00,2021-07-01 00:00:00+00:00,36.40901727191472,28.09870293799867,0.0,44.58987478482521,11.13665324885671,701.0400000000001
33514,RYR432R,,4d2222,,,LIBD,LIPE,2021-07-01 10:31:32+00:00,2021-07-01 11:33:49+00:00,2021-07-01 00:00:00+00:00,41.14030741028866,16.76675969904119,0.0,44.58130917306674,11.16103753810976,586.74
34634,RYR6MW,,4d222c,,,EPMO,LIPE,2021-07-01 10:53:46+00:00,2021-07-01 12:31:49+00:00,2021-07-01 00:00:00+00:00,52.45037841796875,20.64224243164062,0.0,44.58228677006091,11.15815697646723,601.98
35374,RYR4WA,,4d225a,,,,LIPE,2021-07-01 11:07:34+00:00,2021-07-01 14:23:55+00:00,2021-07-01 00:00:00+00:00,28.94636535644531,-13.87018643892725,9448.8,44.59327697753906,11.12758091517857,739.14
36894,IOZZI,,300847,,,LIDE,LIPE,2021-07-01 11:30:40+00:00,2021-07-01 11:45:04+00:00,2021-07-01 00:00:00+00:00,44.66812909659693,10.5801689334032,914.4,44.47128295898438,11.25510079520089,647.7
37109,DLA4WL,EN8240,30055b,I-ADJS,E195,EDDM,LIPE,2021-07-01 11:34:04+00:00,2021-07-01 12:19:29+00:00,2021-07-01 00:00:00+00:00,48.36447143554688,11.78994985727163,304.8,44.58755493164062,11.14327566964286,662.94
37410,AZA1319,AZ1319,4ca8f7,EI-IMJ,A319,LIRF,LIPE,2021-07-01 11:38:22+00:00,2021-07-01 12:10:29+00:00,2021-07-01 00:00:00+00:00,41.80279230667373,12.24470981331759,0.0,44.57913208007812,11.15910121372768,617.22
37454,DLH5CV,LH284,3c5463,D-AECC,E190,EDDF,LIPE,2021-07-01 11:39:01+00:00,2021-07-01 12:40:19+00:00,2021-07-01 00:00:00+00:00,50.02894592285156,8.525968852796051,0.0,44.58055114746094,11.16315569196428,579.12
37750,RAM952Q,,020017,CN-RNJ,B738,GMMN,LIPE,2021-07-01 11:42:48+00:00,2021-07-01 14:08:45+00:00,2021-07-01 00:00:00+00:00,33.3731689453125,-7.594079589843751,0.0,44.58737182617188,11.14392961774553,662.94
39458,NJE528E,,490d01,CS-CHA,CL35,LDSR,LIPE,2021-07-01 12:08:20+00:00,2021-07-01 12:53:33+00:00,2021-07-01 00:00:00+00:00,43.51610086731991,16.26015799386161,609.6,44.58467102050781,11.15151541573661,617.22
40573,RYR46XW,,4d2272,,,UKBB,LIPE,2021-07-01 12:22:30+00:00,2021-07-01 14:41:38+00:00,2021-07-01 00:00:00+00:00,50.31632995605469,30.90360139545641,304.8,44.58110046386719,11.16165161132812,586.74
41038,IOZZM,,300860,,,LIDH,LIPE,2021-07-01 12:28:30+00:00,2021-07-01 13:22:10+00:00,2021-07-01 00:00:00+00:00,45.66918841863082,11.49746704101562,0.0,44.48190307617188,11.55179704938616,487.68
42288,RYR3991,,4d227d,,,LROP,LIPE,2021-07-01 12:44:16+00:00,2021-07-01 14:37:00+00:00,2021-07-01 00:00:00+00:00,44.56727600097656,26.11142839704241,0.0,44.58869934082031,11.14039829799107,685.8000000000001
42326,RYR9981,,4d2287,,,LIEA,LIPE,2021-07-01 12:44:42+00:00,2021-07-01 13:32:57+00:00,2021-07-01 00:00:00+00:00,40.64776611328125,8.300048828125,304.8,44.58144882978019,11.16056860947027,594.36
42918,KLM73C,KL1591,4855d2,PH-EXP,E75L,EHAM,LIPE,2021-07-01 12:51:43+00:00,2021-07-01 14:12:49+00:00,2021-07-01 00:00:00+00:00,52.30155944824219,4.76959228515625,-304.8,44.70089721679688,11.10449654715402,1082.04
43305,RYR6RX,,4ca804,EI-EKF,B738,LEAL,LIPE,2021-07-01 12:56:18+00:00,2021-07-01 14:33:50+00:00,2021-07-01 00:00:00+00:00,38.28139482918432,-0.5523018215013735,0.0,44.57921432236493,11.16686565120046,563.88
44464,RYR2BX,,4d2286,,,,LIPE,2021-07-01 13:09:08+00:00,2021-07-01 14:28:42+00:00,2021-07-01 00:00:00+00:00,46.66094970703125,21.19095220798399,7315.200000000001,44.59099203853284,11.13377268721418,708.6600000000001
44508,IOZZE,,3007c8,,,,LIPE,2021-07-01 13:09:30+00:00,2021-07-01 13:50:17+00:00,2021-07-01 00:00:00+00:00,43.4048875711732,10.70611136300223,1524.0,44.38861083984375,11.50497436523438,853.44
47945,THY3FW,,4baa8a,TC-JTJ,A321,,LIPE,2021-07-01 13:47:52+00:00,2021-07-01 16:06:59+00:00,2021-07-01 00:00:00+00:00,41.39753723144531,28.69372974742543,1219.2,44.58306884765625,11.15609305245536,617.22
50765,AFR83HQ,,3944f2,F-GRHS,A319,LFPG,LIPE,2021-07-01 14:17:36+00:00,2021-07-01 15:27:46+00:00,2021-07-01 00:00:00+00:00,48.99655151367188,2.569462702824519,0.0,44.58191435215836,11.15882687452363,609.6
54024,IOZZL,,30085a,,,,LIPE,2021-07-01 14:50:22+00:00,2021-07-01 17:08:53+00:00,2021-07-01 00:00:00+00:00,44.57427978515625,11.57108851841518,304.8,44.54741914393538,11.56900545445884,487.68
54833,ANE60ZZ,,344213,EC-LPG,CRJX,LEMD,LIPE,2021-07-01 15:00:01+00:00,2021-07-01 16:37:08+00:00,2021-07-01 00:00:00+00:00,40.48950712559586,-3.552391745827435,304.8,44.58075054621292,11.16231034441692,609.6
56454,RYR39Z,,4d21ec,,,LIEE,LIPE,2021-07-01 15:16:56+00:00,2021-07-01 16:14:41+00:00,2021-07-01 00:00:00+00:00,39.25804138183594,9.046942669412363,0.0,44.5854057699947,11.14924733231707,647.7
57008,AELIA95,,30071d,,,LIRP,LIPE,2021-07-01 15:22:49+00:00,2021-07-01 15:38:32+00:00,2021-07-01 00:00:00+00:00,43.68699413234904,10.39784022739955,0.0,44.49914447331832,11.18059856135671,800.1
57298,DLA5AW,,300393,I-ADJK,E195,EDDM,LIPE,2021-07-01 15:25:46+00:00,2021-07-01 16:10:06+00:00,2021-07-01 00:00:00+00:00,48.36488885394597,11.7949796977796,304.8,44.58424196404926,11.15286478182165,624.84
59777,EJU3417,,440484,,,LIEO,LIPE,2021-07-01 15:51:33+00:00,2021-07-01 16:35:16+00:00,2021-07-01 00:00:00+00:00,40.86802337129237,9.459415782581676,914.4,44.57940673828125,11.16616385323661,563.88
67532,RYR7HP,,4d222c,,,,LIPE,2021-07-01 17:17:01+00:00,2021-07-01 18:15:26+00:00,2021-07-01 00:00:00+00:00,38.59291076660156,12.08812547766644,7620.0,44.57963329250529,11.16586080411586,594.36
69142,BCS7751,,4cc514,,,,LIPE,2021-07-01 17:35:55+00:00,2021-07-01 18:47:18+00:00,2021-07-01 00:00:00+00:00,40.9384569071107,18.96658463911577,10363.2,44.57474530753443,11.17905779582698,502.92
72761,WZZ1761,,471f7e,HA-LYC,A320,,LIPE,2021-07-01 18:18:03+00:00,2021-07-01 20:05:28+00:00,2021-07-01 00:00:00+00:00,46.89165018372616,27.20475416917067,5486.400000000001,44.57237114340572,11.18575677639101,464.8200000000001
75976,JMP802,,3cf601,D-CULT,D228,EDFM,LIPE,2021-07-01 18:57:31+00:00,2021-07-01 20:29:18+00:00,2021-07-01 00:00:00+00:00,49.47299194335938,8.495250501130755,0.0,44.57478332519531,11.17976597377232,510.54
76151,KLM1595,KL1595,4855d0,PH-EXN,E75L,EHAM,LIPE,2021-07-01 18:59:38+00:00,2021-07-01 20:25:55+00:00,2021-07-01 00:00:00+00:00,52.31698763572563,4.779758998325893,-304.8,44.57652282714844,11.17440359933036,518.1600000000001
80678,TAY4496,,440118,,,,LIPE,2021-07-01 19:58:39+00:00,2021-07-01 21:06:29+00:00,2021-07-01 00:00:00+00:00,46.22900390625,20.27654136099467,9144.0,44.55619812011719,11.23142787388393,266.7
80936,RYR079G,,4d2244,,,LPPT,LIPE,2021-07-01 20:02:47+00:00,2021-07-01 22:20:36+00:00,2021-07-01 00:00:00+00:00,38.77029418945312,-9.141819166100545,0.0,44.57749188956568,11.17148794778963,525.78
81565,DLH6NX,,3c6449,D-AIBI,A319,EDDF,LIPE,2021-07-01 20:11:39+00:00,2021-07-01 21:17:45+00:00,2021-07-01 00:00:00+00:00,50.0487531241724,8.571581453890413,0.0,44.57606506347656,11.17564610072545,518.1600000000001
82203,RYR5XH,,4d21ec,,,LEBL,LIPE,2021-07-01 20:20:05+00:00,2021-07-01 21:31:55+00:00,2021-07-01 00:00:00+00:00,41.28964698920816,2.095704512162642,-304.8,44.58582474013506,11.14844345464939,640.08
83085,AZA1321,AZ1321,4ca9e3,EI-RND,E190,LIRF,LIPE,2021-07-01 20:31:38+00:00,2021-07-01 21:08:48+00:00,2021-07-01 00:00:00+00:00,41.80508422851562,12.25306424227628,0.0,44.57574462890625,11.17649623325893,510.54
83271,RYR3NW,,4d2287,,,LICJ,LIPE,2021-07-01 20:34:09+00:00,2021-07-01 21:38:26+00:00,2021-07-01 00:00:00+00:00,38.24489787473517,13.21547798488451,1219.2,44.57945251464844,11.1659676688058,556.26
85410,RYR82RP,,4d222c,,,,LIPE,2021-07-01 21:01:48+00:00,2021-07-01 22:24:18+00:00,2021-07-01 00:00:00+00:00,37.49093783103813,15.25069527004076,1524.0,44.57511772543697,11.17805294874238,495.3
85740,RYR4CV,,4d2272,,,LIBD,LIPE,2021-07-01 21:06:44+00:00,2021-07-01 22:10:19+00:00,2021-07-01 00:00:00+00:00,41.140869140625,16.76898193359375,0.0,44.56874006885593,11.19587223704268,419.1
103556,RAM1948,,0200f8,CN-RGJ,B738,GMMN,LIPE,2021-07-02 01:51:54+00:00,2021-07-02 04:19:43+00:00,2021-07-02 00:00:00+00:00,33.358154296875,-7.584631347656227,0.0,44.5566364870233,11.22956810927973,259.08
104092,TAY4303,,440193,,,EBLG,LIPE,2021-07-02 02:03:16+00:00,2021-07-02 03:10:41+00:00,2021-07-02 00:00:00+00:00,50.6273741641287,5.427691485430743,304.8,44.55693054199219,11.22874668666295,266.7
105127,BCS68J,,506ca0,,,EDDP,LIPE,2021-07-02 02:24:49+00:00,2021-07-02 03:27:59+00:00,2021-07-02 00:00:00+00:00,51.41350180415784,12.24494934082031,0.0,44.55607786016949,11.23130984422637,259.08
109736,WZZ9898,,471df9,,,LIBD,LIPE,2021-07-02 04:11:16+00:00,2021-07-02 05:12:54+00:00,2021-07-02 00:00:00+00:00,41.13686254469015,16.75471219149503,0.0,44.57185363769531,11.18722098214286,449.58
110448,WZZ10NU,,471df6,,,LICJ,LIPE,2021-07-02 04:27:24+00:00,2021-07-02 05:35:07+00:00,2021-07-02 00:00:00+00:00,38.21505789029396,12.99031796662704,1828.8,44.57334874039989,11.18314417397104,472.44
110463,SRR6498,,45ce4b,OY-SRK,B762,LIME,LIPE,2021-07-02 04:27:48+00:00,2021-07-02 04:48:11+00:00,2021-07-02 00:00:00+00:00,45.66371154785156,9.72812559546494,304.8,44.57292977025953,11.18414902105564,472.44
111505,WZZ9192,,471f65,HA-LXD,A321,LROP,LIPE,2021-07-02 04:52:41+00:00,2021-07-02 06:39:28+00:00,2021-07-02 00:00:00+00:00,44.5668314271054,26.10485542111281,0.0,44.57372115830243,11.18200534727515,464.8200000000001
112326,JAF75G,,44d2b6,OO-TUV,B738,,LIPE,2021-07-02 05:11:11+00:00,2021-07-02 07:51:51+00:00,2021-07-02 00:00:00+00:00,31.87028503417969,-7.647198486328136,4572.0,44.58059692382812,11.16309029715402,563.88
112929,AFR59KA,AF1228,398570,,,LFPG,LIPE,2021-07-02 05:24:37+00:00,2021-07-02 06:34:34+00:00,2021-07-02 00:00:00+00:00,48.99778747558594,2.591646634615385,0.0,44.5733642578125,11.18303571428571,464.8200000000001
113493,AEE682,A3682,4692cb,SX-DVK,A320,,LIPE,2021-07-02 05:38:03+00:00,2021-07-02 07:28:50+00:00,2021-07-02 00:00:00+00:00,38.10957051939884,23.95455401876698,3352.8,44.5799126059322,11.16478896722561,548.64
114464,RYR62PM,,4ca259,EI-DHD,B738,LEIB,LIPE,2021-07-02 06:02:19+00:00,2021-07-02 07:34:04+00:00,2021-07-02 00:00:00+00:00,38.86752319335938,1.360095480213995,0.0,44.58316040039062,11.15635463169643,624.84
114597,RYR2CF,,4ca244,EI-DCN,B738,EGSS,LIPE,2021-07-02 06:06:19+00:00,2021-07-02 07:48:46+00:00,2021-07-02 00:00:00+00:00,51.89616394042969,0.25115966796875,0.0,44.58275229243909,11.1566162109375,586.74
115038,WZZ277,,471dfa,,,LIEO,LIPE,2021-07-02 06:17:39+00:00,2021-07-02 07:11:09+00:00,2021-07-02 00:00:00+00:00,40.87160789360434,9.465845281427557,914.4,44.57786430746822,11.17055009051067,525.78
115558,RYR5RU,,4d226b,,,,LIPE,2021-07-02 06:31:18+00:00,2021-07-02 07:41:24+00:00,2021-07-02 00:00:00+00:00,38.27009582519531,12.9961249168883,2133.6,44.58251953125,11.15775503763338,579.12
115708,RYR50ZV,,4d2272,,,,LIPE,2021-07-02 06:35:51+00:00,2021-07-02 07:45:42+00:00,2021-07-02 00:00:00+00:00,40.77516174316406,17.77392578125,1524.0,44.57916777012711,11.16686565120046,541.02
116021,VOE1825,,4d22fd,,,LIEO,LIPE,2021-07-02 06:45:11+00:00,2021-07-02 07:37:09+00:00,2021-07-02 00:00:00+00:00,40.86300659179688,9.45098876953125,914.4,44.57888845670021,11.1676025390625,548.64
116057,PHANO,,484615,PH-ANO,C56X,LIME,LIPE,2021-07-02 06:46:00+00:00,2021-07-02 07:07:21+00:00,2021-07-02 00:00:00+00:00,45.66951428429555,9.694061279296877,304.8,44.58861787440413,11.1404716677782,670.5600000000001
116453,RYR6RT,,4d2244,,,EDDB,LIPE,2021-07-02 06:56:15+00:00,2021-07-02 08:12:15+00:00,2021-07-02 00:00:00+00:00,52.37536414194915,13.51726422991072,0.0,44.57954018802966,11.16572682450457,541.02
116940,AUA5GS,OS547,44082a,OE-LWN,E195,LOWW,LIPE,2021-07-02 07:08:12+00:00,2021-07-02 08:03:24+00:00,2021-07-02 00:00:00+00:00,48.10978259070445,16.57336895282452,0.0,44.58164978027344,11.15936279296875,571.5
117866,RYR8ZX,,4d222c,,,LEMD,LIPE,2021-07-02 07:31:10+00:00,2021-07-02 09:10:11+00:00,2021-07-02 00:00:00+00:00,40.50621937897245,-3.559195778586627,304.8,44.58554542670816,11.14891238328887,617.22
118187,RYR99YG,,4d2260,,,LICC,LIPE,2021-07-02 07:38:46+00:00,2021-07-02 09:02:12+00:00,2021-07-02 00:00:00+00:00,37.48851013183594,15.23266082114362,1524.0,44.49893188476562,11.02432250976562,1691.64
118545,RYR93MG,,4d225a,,,LFOB,LIPE,2021-07-02 07:47:46+00:00,2021-07-02 08:57:37+00:00,2021-07-02 00:00:00+00:00,49.4387558759269,2.1917724609375,609.6,44.57856259103549,11.16860738614711,525.78
119014,IOZZN,,30085f,,,,LIPE,2021-07-02 07:59:17+00:00,2021-07-02 10:08:21+00:00,2021-07-02 00:00:00+00:00,44.57432633739407,11.57550346560595,304.8,44.59290068028336,11.53303192883003,548.64
121190,WZZ120A,,471f3a,,,,LIPE,2021-07-02 08:48:32+00:00,2021-07-02 10:00:45+00:00,2021-07-02 00:00:00+00:00,37.57799051575741,15.31959865404212,2438.4,44.4637647725768,11.15748707841082,1493.52
121339,WZZ562,,471df6,,,,LIPE,2021-07-02 08:52:27+00:00,2021-07-02 09:53:51+00:00,2021-07-02 00:00:00+00:00,40.74032592773438,17.79583740234375,1524.0,44.51390075683594,11.03805541992188,1447.8
122267,IOZZF,,300812,,,,LIPE,2021-07-02 09:12:37+00:00,2021-07-02 09:38:24+00:00,2021-07-02 00:00:00+00:00,43.767333984375,11.50543212890625,1828.8,44.4224853515625,11.51282174246652,670.5600000000001
125489,RYR432R,,4d226b,,,LIBD,LIPE,2021-07-02 10:20:37+00:00,2021-07-02 11:15:57+00:00,2021-07-02 00:00:00+00:00,41.14086603714248,16.7690693248402,0.0,44.49559020996094,11.08108520507812,1752.6
126242,IOZZH,,300823,,,,LIPE,2021-07-02 10:34:47+00:00,2021-07-02 12:05:53+00:00,2021-07-02 00:00:00+00:00,44.17707824707031,8.400772449582123,609.6,44.42678833007812,11.2443106515067,1097.28
126920,AWT229,,50100a,ZA-AWB,,,LIPE,2021-07-02 10:47:43+00:00,2021-07-02 11:49:27+00:00,2021-07-02 00:00:00+00:00,41.71920776367188,18.97008028897372,7620.0,44.67778015136719,11.14203316824777,1394.46
127477,RYR5RW,,4d2272,,,LIBC,LIPE,2021-07-02 10:58:06+00:00,2021-07-02 12:14:28+00:00,2021-07-02 00:00:00+00:00,39.09077453613281,17.0562744140625,1524.0,44.51366877151748,11.02451231421494,1653.54
128118,RYR31UZ,,4d2244,,,LEPA,LIPE,2021-07-02 11:09:33+00:00,2021-07-02 12:34:15+00:00,2021-07-02 00:00:00+00:00,39.55329507084216,2.72381591796875,0.0,44.58442817300052,11.15219488376525,609.6
129159,WZZ1LW,,471f6d,HA-LXL,A321,,LIPE,2021-07-02 11:24:57+00:00,2021-07-02 12:31:27+00:00,2021-07-02 00:00:00+00:00,46.53300476074219,20.58844589605564,10058.4,44.58261108398438,11.15720476422991,594.36
130234,RYR28TQ,,4d227d,,,LMML,LIPE,2021-07-02 11:40:50+00:00,2021-07-02 13:15:56+00:00,2021-07-02 00:00:00+00:00,35.84773694054555,14.48962272481715,0.0,44.58412170410156,11.15504673549107,624.84
130932,DCS101,,3c506c,D-ADCL,G550,,LIPE,2021-07-02 11:52:14+00:00,2021-07-02 12:38:52+00:00,2021-07-02 00:00:00+00:00,41.04603912870763,14.09065246582031,5181.6,44.58684888936705,11.1452949337843,655.32
131498,SUS468,,45a94b,,,EKBI,LIPE,2021-07-02 12:01:20+00:00,2021-07-02 13:33:18+00:00,2021-07-02 00:00:00+00:00,55.7398681640625,9.134465997869318,304.8,44.58186779992055,11.15889386432927,586.74
133301,RYR6NE,,4d225a,,,,LIPE,2021-07-02 12:26:32+00:00,2021-07-02 13:46:27+00:00,2021-07-02 00:00:00+00:00,39.83116537837659,0.08740234375,6096.0,44.58424196404926,11.15266381240473,609.6
137727,KLM73C,KL1591,48548d,PH-EXM,E75L,EHAM,LIPE,2021-07-02 13:18:05+00:00,2021-07-02 14:35:27+00:00,2021-07-02 00:00:00+00:00,52.30316162109375,4.77386474609375,-304.8,44.58192443847656,11.15936279296875,586.74
139775,RYR7520,,4d222c,,,,LIPE,2021-07-02 13:41:54+00:00,2021-07-02 15:51:40+00:00,2021-07-02 00:00:00+00:00,36.885498046875,24.98238421500998,6400.8,44.49285992121292,11.40668915539253,601.98
140091,THY3FW,,4baa52,TC-JRR,A321,LTFM,LIPE,2021-07-02 13:45:05+00:00,2021-07-02 15:54:59+00:00,2021-07-02 00:00:00+00:00,41.3470458984375,28.72540283203125,609.6,44.49830653303761,11.39168343892912,525.78
145529,NJE570K,,490d01,CS-CHA,CL35,LEMD,LIPE,2021-07-02 14:44:09+00:00,2021-07-02 16:25:25+00:00,2021-07-02 00:00:00+00:00,40.49111938476562,-3.553955078125,304.8,44.49311828613281,11.40603201729911,617.22
145726,AFR83HQ,,392ae2,F-GKXC,A320,LFPG,LIPE,2021-07-02 14:46:24+00:00,2021-07-02 15:58:21+00:00,2021-07-02 00:00:00+00:00,48.99739410917638,2.584967362253289,0.0,44.50154113769531,11.38262067522321,487.68
146365,ANE60ZZ,,344213,EC-LPG,CRJX,LEMD,LIPE,2021-07-02 14:54:06+00:00,2021-07-02 16:39:46+00:00,2021-07-02 00:00:00+00:00,40.49116516113281,-3.55401611328125,304.8,44.50190734863281,11.38216291155134,487.68
147726,RYR3991,,4d2222,,,LROP,LIPE,2021-07-02 15:08:35+00:00,2021-07-02 16:50:52+00:00,2021-07-02 00:00:00+00:00,44.56748315843485,26.1138320550686,0.0,44.49732971191406,11.39452253069196,548.64
148533,DLH2TK,,3c4d6a,D-ACKJ,CRJ9,EDDF,LIPE,2021-07-02 15:17:01+00:00,2021-07-02 16:11:40+00:00,2021-07-02 00:00:00+00:00,50.01125529661017,8.526281408361486,0.0,44.48854064941406,11.41747610909598,708.6600000000001
151624,EJU3417,,440185,OE-IJI,A320,LIEO,LIPE,2021-07-02 15:49:50+00:00,2021-07-02 16:37:17+00:00,2021-07-02 00:00:00+00:00,40.86532334149894,9.453860196200283,914.4,44.49595642089844,11.39825003487723,563.88
152072,IKREM,,30025c,I-KREM,H25B,LIEO,LIPE,2021-07-02 15:54:53+00:00,2021-07-02 16:42:11+00:00,2021-07-02 00:00:00+00:00,40.86946649066472,9.463598077947443,914.4,44.4915099063162,11.40950272722942,647.7
152081,NOS5470,,4caac1,,,,LIPE,2021-07-02 15:55:00+00:00,2021-07-02 18:12:38+00:00,2021-07-02 00:00:00+00:00,36.16405939651748,26.01959877825798,10058.4,44.58201599121094,11.15897042410714,579.12
153857,AUA549P,OS549,44082b,OE-LWO,E195,LOWW,LIPE,2021-07-02 16:13:30+00:00,2021-07-02 17:06:51+00:00,2021-07-02 00:00:00+00:00,48.11009216308594,16.57239532470703,0.0,44.49956344345868,11.38819996903582,518.1600000000001
154224,RYR5XH,,4d2244,,,LEBL,LIPE,2021-07-02 16:17:16+00:00,2021-07-02 17:27:16+00:00,2021-07-02 00:00:00+00:00,41.29011251158633,2.097077803178267,-304.8,44.58000183105469,11.16459437779018,556.26
