,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
8365,UPS260,,a41cf8,N364UP,,EDDK,LIPZ,2020-07-01 02:42:11+00:00,2020-07-01 03:48:40+00:00,2020-07-01 00:00:00+00:00,50.86610412597656,7.149872650971284,0.0,45.48953247070312,12.33182634626116,68.58
8633,TAY4149,,4407e8,OE-IAJ,B734,EBLG,LIPZ,2020-07-01 02:52:10+00:00,2020-07-01 04:04:15+00:00,2020-07-01 00:00:00+00:00,50.62747192382812,5.42912533408717,609.6,45.490008855270126,12.33242127953506,68.58
8822,WZZ3159,,471f63,HA-LXB,A321,LROP,LIPZ,2020-07-01 02:59:21+00:00,2020-07-01 04:40:36+00:00,2020-07-01 00:00:00+00:00,44.56645900920286,26.100166134717988,0.0,45.49028816869704,12.33275622856326,53.34
8942,BCS7492,,4074f4,G-DHKR,B752,EDDP,LIPZ,2020-07-01 03:03:38+00:00,2020-07-01 04:09:21+00:00,2020-07-01 00:00:00+00:00,51.41281127929688,12.229267842060812,0.0,45.48977609408104,12.3321533203125,68.58
12366,AFR11EF,AF1126,392aec,F-GKXM,A320,LFPG,LIPZ,2020-07-01 05:26:14+00:00,2020-07-01 06:41:06+00:00,2020-07-01 00:00:00+00:00,48.99655151367188,2.568335899939904,0.0,45.48989868164062,12.332284109933028,53.34
13647,BCS222,,3c542d,D-AEAM,A306,LIRA,LIPZ,2020-07-01 06:21:37+00:00,2020-07-01 07:01:28+00:00,2020-07-01 00:00:00+00:00,41.79604223219015,12.597038801326311,0.0,45.48738098144531,12.329014369419642,83.82000000000002
15289,KLM1651,KL1651,485a33,PH-BCH,B738,EHAM,LIPZ,2020-07-01 07:26:25+00:00,2020-07-01 08:47:51+00:00,2020-07-01 00:00:00+00:00,52.304709483001176,4.774128505161831,0.0,45.48802185058594,12.329799107142858,76.2
16053,NJE808E,,49410c,,,EGGW,LIPZ,2020-07-01 07:54:23+00:00,2020-07-01 09:34:34+00:00,2020-07-01 00:00:00+00:00,51.87405395507812,-0.3717535895270316,0.0,45.48986919855667,12.33222031011814,68.58
16629,RYR8TX,,4ca245,EI-DCO,B738,LEBL,LIPZ,2020-07-01 08:14:30+00:00,2020-07-01 09:41:10+00:00,2020-07-01 00:00:00+00:00,41.24427795410156,2.064208984375,609.6,45.48957824707031,12.331891741071429,68.58
16904,LSA211,,3001ca,I-SEAE,F2TH,LIRA,LIPZ,2020-07-01 08:24:36+00:00,2020-07-01 09:04:58+00:00,2020-07-01 00:00:00+00:00,41.80106987387447,12.59365347928779,0.0,45.48502776582362,12.32572229897104,99.06
16990,BAW15PZ,BA578,4077e0,G-NEOW,A21N,EGLL,LIPZ,2020-07-01 08:27:35+00:00,2020-07-01 10:09:26+00:00,2020-07-01 00:00:00+00:00,51.47760423563295,-0.4686737060546875,0.0,45.49012756347656,12.33261108398438,60.96
17386,VJT453,,4d20cf,9H-VCB,CL35,,LIPZ,2020-07-01 08:41:55+00:00,2020-07-01 09:22:46+00:00,2020-07-01 00:00:00+00:00,43.58672061208951,7.412501743861608,2438.4,45.48898470603813,12.331148473227902,53.34
17758,NATO11,,4d03d0,LX-N90459,E3TF,LIPZ,LIPZ,2020-07-01 08:55:12+00:00,2020-07-01 13:27:02+00:00,2020-07-01 00:00:00+00:00,45.51677639201536,12.36625113138338,0.0,45.48311912407311,12.323444645579269,114.3
17800,DCBAY,,3cc2bc,D-CBAY,C680,EDDM,LIPZ,2020-07-01 08:56:37+00:00,2020-07-01 09:37:53+00:00,2020-07-01 00:00:00+00:00,48.36378479003906,11.78086500901442,304.8,45.48567949715307,12.32672714605564,83.82000000000002
18130,RYR8922,,4d2247,9H-QDF,B738,,LIPZ,2020-07-01 09:07:18+00:00,2020-07-01 10:17:58+00:00,2020-07-01 00:00:00+00:00,38.28849792480469,12.87504155585106,3048.0,45.48893815380032,12.33101449361662,68.58
19426,WZZ3791,,471f56,HA-LWO,A320,,LIPZ,2020-07-01 09:57:02+00:00,2020-07-01 11:48:08+00:00,2020-07-01 00:00:00+00:00,46.74586486816406,27.98445538776677,7315.200000000003,45.49053955078125,12.33306884765625,68.58
19618,DLA9XA,,300781,I-ADJX,E195,EDDM,LIPZ,2020-07-01 10:02:55+00:00,2020-07-01 10:42:57+00:00,2020-07-01 00:00:00+00:00,48.36381815247616,11.78081311677632,304.8,45.4896829896054,12.33188536108994,68.58
20924,AWT225,2B225,50101e,ZA-ALB,B734,,LIPZ,2020-07-01 10:46:51+00:00,2020-07-01 11:52:26+00:00,2020-07-01 00:00:00+00:00,41.73463983050847,19.0037288222202,7010.400000000002,45.4833984375,12.32234409877232,114.3
21357,RYR67KP,,4d2262,9H-QAY,B738,,LIPZ,2020-07-01 11:00:31+00:00,2020-07-01 12:17:14+00:00,2020-07-01 00:00:00+00:00,37.513515666379774,15.27278734290082,2133.6,45.48972954184321,12.33201934070122,68.58
21826,9AJIM,,501e43,9A-JIM,C525,LIPX,LIPZ,2020-07-01 11:11:37+00:00,2020-07-01 11:30:40+00:00,2020-07-01 00:00:00+00:00,45.40310668945312,10.900530133928571,0.0,45.49010195974576,12.33255525914634,76.2
22266,DLH326,LH326,3c6585,D-AILE,A319,EDDF,LIPZ,2020-07-01 11:22:31+00:00,2020-07-01 12:31:29+00:00,2020-07-01 00:00:00+00:00,50.04362073995299,8.56833380621833,0.0,45.4892578125,12.331433977399552,76.2
24487,JSH521,,471a79,HA-KAR,C525,LDPL,LIPZ,2020-07-01 12:14:14+00:00,2020-07-01 12:34:47+00:00,2020-07-01 00:00:00+00:00,44.89581298828125,13.86226109095982,304.8,45.48381740764036,12.324382502858231,83.82000000000002
25169,AZA2TS,,4ca8dc,EI-IKL,A320,LIRF,LIPZ,2020-07-01 12:28:26+00:00,2020-07-01 13:07:53+00:00,2020-07-01 00:00:00+00:00,41.80531311035156,12.25400057705966,0.0,45.48989868164062,12.332284109933028,76.2
27583,PROVA35,,33fd52,,,,LIPZ,2020-07-01 13:14:26+00:00,2020-07-01 13:59:21+00:00,2020-07-01 00:00:00+00:00,45.82992553710938,12.12013058546113,2133.6,45.509933213056144,12.3702705197218,182.88
27614,RYR414N,,4d2213,9H-QCY,B738,LIBD,LIPZ,2020-07-01 13:14:54+00:00,2020-07-01 14:18:10+00:00,2020-07-01 00:00:00+00:00,41.14031982421875,16.766845703125,0.0,45.49008178710938,12.33248029436384,76.2
28778,AFR12SH,AF1226,3946e0,F-GRXA,A319,LFPG,LIPZ,2020-07-01 13:35:30+00:00,2020-07-01 14:55:55+00:00,2020-07-01 00:00:00+00:00,48.99636840820312,2.5646033653846154,0.0,45.49005540750795,12.33255525914634,68.58
29764,RYR5040,,4d21ec,9H-QAD,B738,LICA,LIPZ,2020-07-01 13:52:05+00:00,2020-07-01 15:04:54+00:00,2020-07-01 00:00:00+00:00,38.90566033832097,16.23992919921875,0.0,45.48976135253906,12.33208792550223,76.2
30215,DLA8XL,,3003ad,I-ADJM,E195,EDDM,LIPZ,2020-07-01 14:00:02+00:00,2020-07-01 14:43:08+00:00,2020-07-01 00:00:00+00:00,48.36410522460938,11.78452711838942,304.8,45.49026489257812,12.33274187360491,76.2
33787,AZE59UN,,3e175b,D-IAAT,E50P,LIRA,LIPZ,2020-07-01 14:58:25+00:00,2020-07-01 15:49:07+00:00,2020-07-01 00:00:00+00:00,41.79888191869704,12.59512258130451,0.0,45.48747253417969,12.32907976422991,106.68
33804,IFVAB,,30067e,I-FVAB,C25M,LFKF,LIPZ,2020-07-01 14:58:44+00:00,2020-07-01 15:52:10+00:00,2020-07-01 00:00:00+00:00,41.54163425251589,9.160106570221656,914.4,45.48294067382812,12.323390415736608,129.54
36262,EJU46CF,,440291,OE-ICG,A320,LIEE,LIPZ,2020-07-01 15:40:21+00:00,2020-07-01 16:46:58+00:00,2020-07-01 00:00:00+00:00,39.24559020996094,9.061033829398776,0.0,45.48581915386652,12.3269951052782,114.3
37718,RYR57DJ,,4caa57,EI-EVR,B738,EIDW,LIPZ,2020-07-01 16:06:23+00:00,2020-07-01 18:23:45+00:00,2020-07-01 00:00:00+00:00,53.42190500033104,-6.279494341681982,0.0,45.4901950642214,12.33262224895198,76.2
38357,RYR4RZ,,4cafc0,EI-GSK,B738,EBCI,LIPZ,2020-07-01 16:17:26+00:00,2020-07-01 17:31:42+00:00,2020-07-01 00:00:00+00:00,50.45755160056938,4.445008973817568,0.0,45.48994445800781,12.332349504743302,83.82000000000002
40762,RYR1068,,4ca304,EI-DLY,B738,EGPH,LIPZ,2020-07-01 17:02:03+00:00,2020-07-01 19:16:36+00:00,2020-07-01 00:00:00+00:00,55.94613647460938,-3.379710804332377,0.0,45.48989868164062,12.33221871512277,76.2
44060,TAY4267,,440193,OE-IMC,B738,LGAV,LIPZ,2020-07-01 18:04:54+00:00,2020-07-01 19:51:55+00:00,2020-07-01 00:00:00+00:00,37.995377880031775,23.98363196331522,914.4,45.491358870166856,12.33409602467607,68.58
47217,UPS259,,a41cf8,N364UP,,LIRA,LIPZ,2020-07-01 19:06:15+00:00,2020-07-01 19:48:43+00:00,2020-07-01 00:00:00+00:00,41.80380249023438,12.59176774458452,0.0,45.49273681640625,12.335946219308028,60.96
47888,DLH8RY,LH332,3c6585,D-AILE,A319,EDDF,LIPZ,2020-07-01 19:19:14+00:00,2020-07-01 20:19:11+00:00,2020-07-01 00:00:00+00:00,50.04334259033203,8.568233690763774,0.0,45.48614501953125,12.32724870954241,91.44
48937,EJU75LD,,440291,OE-ICG,A320,,LIPZ,2020-07-01 19:42:15+00:00,2020-07-01 20:33:42+00:00,2020-07-01 00:00:00+00:00,40.92607401185116,14.04651988636364,5486.4000000000015,45.488525390625,12.330583844866071,83.82000000000002
50362,AZA73TD,,4ca7d7,EI-DTH,A320,LIRF,LIPZ,2020-07-01 20:12:02+00:00,2020-07-01 20:51:06+00:00,2020-07-01 00:00:00+00:00,41.80409576933263,12.24937261537064,0.0,45.48495483398438,12.32600620814732,76.2
65818,UPS260,,a41cf8,N364UP,,EDDK,LIPZ,2020-07-02 02:39:42+00:00,2020-07-02 03:52:09+00:00,2020-07-02 00:00:00+00:00,50.86546325683594,7.150837666279561,0.0,45.49076843261719,12.33339582170759,76.2
66158,TAY4149,,4400cd,OE-IAK,B734,EBLG,LIPZ,2020-07-02 02:52:16+00:00,2020-07-02 04:02:27+00:00,2020-07-02 00:00:00+00:00,50.62152099609375,5.419801410875822,609.6,45.49419855667373,12.33784745379192,30.48
66353,WZZ3159,,471f6c,HA-LXK,A321,LROP,LIPZ,2020-07-02 03:00:04+00:00,2020-07-02 04:38:59+00:00,2020-07-02 00:00:00+00:00,44.5667724609375,26.10626220703125,0.0,45.48934936523438,12.331630161830358,83.82000000000002
66558,BCS7492,,40712f,G-DHKD,B752,EDDP,LIPZ,2020-07-02 03:07:51+00:00,2020-07-02 04:09:44+00:00,2020-07-02 00:00:00+00:00,51.41281127929688,12.230307089315884,0.0,45.492755437301376,12.33603872903963,68.58
68245,ABR7EC,,4ca284,EI-FXC,AT43,LIMC,LIPZ,2020-07-02 04:18:57+00:00,2020-07-02 05:03:44+00:00,2020-07-02 00:00:00+00:00,45.63267517089844,8.722273663776678,0.0,45.4901950642214,12.33255525914634,60.96
69383,VLJ974R,,39d569,,,LFHJ,LIPZ,2020-07-02 05:08:14+00:00,2020-07-02 06:53:26+00:00,2020-07-02 00:00:00+00:00,45.63006591796875,4.985850264386434,1219.2,45.490707138837394,12.33335913681402,60.96
69693,AFR11EF,AF1126,392af8,F-GKXY,A320,LFPG,LIPZ,2020-07-02 05:18:50+00:00,2020-07-02 07:05:15+00:00,2020-07-02 00:00:00+00:00,48.99623107910156,2.56481464092548,0.0,45.491405422404654,12.33409602467607,53.34
69807,RYR8BF,,4d221d,9H-QBO,B738,,LIPZ,2020-07-02 05:23:48+00:00,2020-07-02 07:00:05+00:00,2020-07-02 00:00:00+00:00,40.97735595703125,14.037353515625,4876.8,45.49040222167969,12.332872663225448,68.58
70720,DLA9XV,,300394,I-ADJL,E195,EDDM,LIPZ,2020-07-02 06:02:13+00:00,2020-07-02 07:09:20+00:00,2020-07-02 00:00:00+00:00,48.36512161513506,11.79779855828536,304.8,45.491405422404654,12.334296994092991,53.34
70830,RYR43XM,,4ca4f0,EI-DPL,B738,EGGD,LIPZ,2020-07-02 06:06:17+00:00,2020-07-02 07:57:09+00:00,2020-07-02 00:00:00+00:00,51.382358357057726,-2.727890014648438,0.0,45.49026489257812,12.33280726841518,60.96
72378,IBE32ST,,346204,EC-NDN,A20N,LEMD,LIPZ,2020-07-02 07:14:57+00:00,2020-07-02 08:58:27+00:00,2020-07-02 00:00:00+00:00,40.49242401123047,-3.57470703125,304.8,45.48912048339844,12.33123779296875,68.58
72547,KLM1651,KL1651,484442,PH-BXU,B738,EHAM,LIPZ,2020-07-02 07:20:33+00:00,2020-07-02 08:40:18+00:00,2020-07-02 00:00:00+00:00,52.29413048695709,4.75103759765625,0.0,45.48976135253906,12.331433977399552,68.58
72938,BEL1VC,SN3201,44ce6f,OO-SSO,A319,EBMB,LIPZ,2020-07-02 07:35:57+00:00,2020-07-02 08:47:16+00:00,2020-07-02 00:00:00+00:00,50.910621643066406,4.499272526921453,0.0,45.4888916015625,12.330880514005337,68.58
73976,REV944A,,4076fe,G-REXA,BE20,ELLX,LIPZ,2020-07-02 08:13:37+00:00,2020-07-02 09:52:35+00:00,2020-07-02 00:00:00+00:00,49.6285285949707,6.209208839818051,304.8,45.490008855270126,12.33242127953506,68.58
74497,THY3VX,,4baa75,TC-JSU,A321,LJLJ,LIPZ,2020-07-02 08:33:12+00:00,2020-07-02 09:15:19+00:00,2020-07-02 00:00:00+00:00,46.23019409179688,14.44507878001143,304.8,45.48980712890625,12.33221871512277,60.96
75528,KFE433,,4d2137,9H-TOO,FA7X,LFPB,LIPZ,2020-07-02 09:11:25+00:00,2020-07-02 10:17:56+00:00,2020-07-02 00:00:00+00:00,48.9684386172537,2.437374717310856,0.0,45.490893347788656,12.333627096036588,60.96
76322,PRG23Q,,49d174,OK-MYS,C510,EDDM,LIPZ,2020-07-02 09:40:12+00:00,2020-07-02 10:35:48+00:00,2020-07-02 00:00:00+00:00,48.361118122682726,11.7954495078639,304.8,45.48161315917969,12.321559361049108,121.92
77099,WZZ3791,,471ea4,HA-LPS,A320,,LIPZ,2020-07-02 10:09:05+00:00,2020-07-02 11:59:29+00:00,2020-07-02 00:00:00+00:00,46.7805765442929,28.02729034423828,8534.4,45.48774719238281,12.329537527901778,91.44
77245,ABP722,,49d044,OK-SUN,E35L,LKPR,LIPZ,2020-07-02 10:13:22+00:00,2020-07-02 11:17:58+00:00,2020-07-02 00:00:00+00:00,50.10282897949219,14.2294632761102,304.8,45.48875194484904,12.33067954458842,76.2
78519,AZE71AW,,3e175b,D-IAAT,E50P,EGKB,LIPZ,2020-07-02 10:55:00+00:00,2020-07-02 12:55:38+00:00,2020-07-02 00:00:00+00:00,51.334735417770126,0.0353240966796875,0.0,45.48527526855469,12.32633318219866,106.68
79734,DLH326,LH326,3c65d0,D-AINP,A20N,EDDF,LIPZ,2020-07-02 11:26:00+00:00,2020-07-02 12:34:58+00:00,2020-07-02 00:00:00+00:00,50.04690170288086,8.564511349326683,0.0,45.49017333984375,12.33261108398438,68.58
80893,LNX78JG,,4068f0,G-JAGA,E55P,LFPB,LIPZ,2020-07-02 11:53:44+00:00,2020-07-02 13:11:13+00:00,2020-07-02 00:00:00+00:00,48.9686279296875,2.43755634014423,0.0,45.489990234375,12.332414899553571,76.2
81975,ERF9410,,42423a,VP-BJB,B772,,LIPZ,2020-07-02 12:16:34+00:00,2020-07-02 20:37:40+00:00,2020-07-02 00:00:00+00:00,56.01104736328125,86.83971405029297,10668.0,45.46775688559321,12.29711765196265,106.68
82058,AZA2TS,,4ca82e,EI-DTN,A320,LIRF,LIPZ,2020-07-02 12:18:00+00:00,2020-07-02 12:59:18+00:00,2020-07-02 00:00:00+00:00,41.80423542604608,12.25001135537791,0.0,45.48903125827596,12.33108148342226,76.2
82430,RYR79ZT,,4ca804,EI-EKF,B738,EGCC,LIPZ,2020-07-02 12:25:00+00:00,2020-07-02 14:16:46+00:00,2020-07-02 00:00:00+00:00,53.34870160636255,-2.285378400017237,0.0,45.488612288135606,12.33061255478277,76.2
86078,JSH521,,471a79,HA-KAR,C525,LFPB,LIPZ,2020-07-02 13:28:38+00:00,2020-07-02 15:00:26+00:00,2020-07-02 00:00:00+00:00,48.96462133375265,2.423569528680098,0.0,45.48486328125,12.32567923409598,114.3
87490,AFR12SH,AF1226,3944e7,F-GRHH,A319,LFPG,LIPZ,2020-07-02 13:50:08+00:00,2020-07-02 15:05:52+00:00,2020-07-02 00:00:00+00:00,48.99632263183594,2.566363994891826,0.0,45.48800710904396,12.329741687309449,83.82000000000002
87918,NATO11,,4d03d0,LX-N90459,E3TF,LIPZ,LIPZ,2020-07-02 13:56:33+00:00,2020-07-02 14:50:59+00:00,2020-07-02 00:00:00+00:00,45.51370239257812,12.36315046037946,0.0,45.48232773603018,12.322506788300313,121.92
89239,RYR8LX,,4d2260,9H-QDS,B738,LIBR,LIPZ,2020-07-02 14:15:41+00:00,2020-07-02 15:23:58+00:00,2020-07-02 00:00:00+00:00,40.72476196289062,17.8629150390625,1219.2,45.48989868164062,12.3321533203125,76.2
95095,IFVAB,,30067e,I-FVAB,C25M,LIEO,LIPZ,2020-07-02 15:42:36+00:00,2020-07-02 16:37:18+00:00,2020-07-02 00:00:00+00:00,40.95121765136719,9.61676025390625,1219.2,45.48074495994438,12.32056408393674,152.4
95745,EJU49QK,,440036,OE-ICP,A320,,LIPZ,2020-07-02 15:52:30+00:00,2020-07-02 16:59:25+00:00,2020-07-02 00:00:00+00:00,40.79549498477225,17.81857577237216,1828.8,45.4912657656912,12.33402903487043,68.58
97982,RYR8922,,4d2255,9H-QDI,B738,,LIPZ,2020-07-02 16:26:53+00:00,2020-07-02 17:37:33+00:00,2020-07-02 00:00:00+00:00,38.26881408691406,12.91986343708444,2743.2,45.48989868164062,12.33221871512277,83.82000000000002
100230,WZZ1065,,471f82,HA-LYG,A320,,LIPZ,2020-07-02 17:04:00+00:00,2020-07-02 18:49:27+00:00,2020-07-02 00:00:00+00:00,47.00230485301907,26.96988619290865,7010.400000000002,45.49038127317267,12.332890208174536,83.82000000000002
103166,TAY4267,,440193,OE-IMC,B738,LGKN,LIPZ,2020-07-02 17:54:07+00:00,2020-07-02 19:45:29+00:00,2020-07-02 00:00:00+00:00,38.05077504303495,24.01963607124661,1524.0,45.49052092988613,12.33302418778582,76.2
107252,DLH8RY,LH332,3c65c6,D-AINF,A20N,EDDF,LIPZ,2020-07-02 19:06:38+00:00,2020-07-02 20:19:44+00:00,2020-07-02 00:00:00+00:00,50.04811477661133,8.571937962582236,0.0,45.487169168763245,12.328803830030491,106.68
107839,UPS259,,a41cf8,N364UP,,LIRA,LIPZ,2020-07-02 19:16:41+00:00,2020-07-02 19:57:35+00:00,2020-07-02 00:00:00+00:00,41.80330438128972,12.59212050327035,0.0,45.49140930175781,12.334180559430802,76.2
109453,BCS843P,,3c542f,D-AEAO,A306,LIME,LIPZ,2020-07-02 19:44:53+00:00,2020-07-02 20:10:42+00:00,2020-07-02 00:00:00+00:00,45.66481018066406,9.720287788205033,609.6,45.49150085449219,12.33431134905134,60.96
110229,AZA73TD,,4ca7e1,EI-DTJ,A320,LIRF,LIPZ,2020-07-02 19:59:02+00:00,2020-07-02 20:42:26+00:00,2020-07-02 00:00:00+00:00,41.80421447753906,12.24988070401278,0.0,45.48696899414062,12.3284912109375,99.06
110368,EJU75LD,,440036,OE-ICP,A320,,LIPZ,2020-07-02 20:01:50+00:00,2020-07-02 20:50:20+00:00,2020-07-02 00:00:00+00:00,40.98943160752118,14.04658230868253,4572.0,45.48788452148438,12.32966831752232,99.06
127833,TAY4149,,4400cd,OE-IAK,B734,EBLG,LIPZ,2020-07-03 02:25:53+00:00,2020-07-03 03:53:24+00:00,2020-07-03 00:00:00+00:00,50.62285859706039,5.421233306059968,609.6,45.49494339247881,12.33878531107088,45.72
128255,UPS260,,a41cf8,N364UP,,EDDK,LIPZ,2020-07-03 02:39:59+00:00,2020-07-03 03:58:57+00:00,2020-07-03 00:00:00+00:00,50.86715698242188,7.148388012035473,0.0,45.49324035644531,12.33660016741071,53.34
128562,WZZ29NA,,471f63,HA-LXB,A321,LROP,LIPZ,2020-07-03 02:50:37+00:00,2020-07-03 04:34:20+00:00,2020-07-03 00:00:00+00:00,44.56663513183594,26.10266549246652,0.0,45.49186706542969,12.33483450753348,53.34
129011,BCS7492,,407493,G-DHKP,B752,EDDP,LIPZ,2020-07-03 03:07:25+00:00,2020-07-03 04:17:54+00:00,2020-07-03 00:00:00+00:00,51.4126173116393,12.22564697265625,0.0,45.49149852688029,12.33436398389863,68.58
130695,ABR7EC,,4ca282,EI-FXA,AT43,LIMC,LIPZ,2020-07-03 04:16:47+00:00,2020-07-03 05:01:36+00:00,2020-07-03 00:00:00+00:00,45.63259835970604,8.722251892089844,0.0,45.49210370597193,12.33516786156631,53.34
131196,RYR8TX,,4caa59,EI-EVT,B738,LEBL,LIPZ,2020-07-03 04:36:40+00:00,2020-07-03 05:56:49+00:00,2020-07-03 00:00:00+00:00,41.23086547851562,2.0584716796875,914.4,45.49067687988281,12.333265032087052,60.96
131340,RYR2HR,,4d2209,9H-QCL,B738,LMML,LIPZ,2020-07-03 04:41:55+00:00,2020-07-03 06:16:13+00:00,2020-07-03 00:00:00+00:00,35.849412821106995,14.487518959857054,0.0,45.48954333289195,12.33188536108994,68.58
132464,9AJIM,,501e43,9A-JIM,C525,,LIPZ,2020-07-03 05:26:13+00:00,2020-07-03 06:29:35+00:00,2020-07-03 00:00:00+00:00,45.50341589976165,18.51839391196647,2133.6,45.49003601074219,12.33248029436384,68.58
132701,AFR11EF,AF1126,3944e7,F-GRHH,A319,LFPG,LIPZ,2020-07-03 05:35:04+00:00,2020-07-03 06:48:55+00:00,2020-07-03 00:00:00+00:00,48.99641651218221,2.5653076171875,0.0,45.49104309082031,12.333722795758929,60.96
133224,BCS222P,,3c1bab,D-AZMK,A306,LIRA,LIPZ,2020-07-03 05:55:23+00:00,2020-07-03 06:37:29+00:00,2020-07-03 00:00:00+00:00,41.79511118743379,12.59767754133358,0.0,45.48944091796875,12.331630161830358,76.2
134803,PRG7ND,,49d174,OK-MYS,C510,LSZA,LIPZ,2020-07-03 07:01:30+00:00,2020-07-03 07:38:39+00:00,2020-07-03 00:00:00+00:00,46.00520247119968,8.9110107421875,0.0,45.48977609408104,12.33208633050686,60.96
135528,KLM1651,KL1651,484164,PH-BXL,B738,EHAM,LIPZ,2020-07-03 07:28:42+00:00,2020-07-03 08:47:49+00:00,2020-07-03 00:00:00+00:00,52.29350280761719,4.749298095703125,0.0,45.48931057170286,12.3314834222561,68.58
135779,WZZ269,,47340a,HA-LPJ,A320,,LIPZ,2020-07-03 07:37:57+00:00,2020-07-03 08:55:58+00:00,2020-07-03 00:00:00+00:00,46.73760882878707,22.18160247802734,9448.8,45.48724365234375,12.32855660574777,91.44
136147,BEL1VC,SN3201,44cdc1,OO-SNA,A320,EBMB,LIPZ,2020-07-03 07:51:23+00:00,2020-07-03 09:12:59+00:00,2020-07-03 00:00:00+00:00,50.91036987304688,4.499086947054477,-304.8,45.48916625976562,12.33130318777902,68.58
136542,HBLZL,,4b1fa1,HB-LZL,DA42,,LIPZ,2020-07-03 08:05:40+00:00,2020-07-03 11:21:29+00:00,2020-07-03 00:00:00+00:00,42.74384579416049,17.87724694540334,2438.4,45.488146765757406,12.329875666920731,68.58
137885,VLJ789R,,39a2a0,F-HIVA,C525,LFPB,LIPZ,2020-07-03 08:49:40+00:00,2020-07-03 10:27:29+00:00,2020-07-03 00:00:00+00:00,48.96890413963188,2.439326236122533,0.0,45.489822646318856,12.33235428972942,53.34
138210,EJU94HE,,440291,OE-ICG,A320,LICC,LIPZ,2020-07-03 09:00:49+00:00,2020-07-03 10:17:22+00:00,2020-07-03 00:00:00+00:00,37.51483154296875,15.20513656291556,1219.2,45.489990234375,12.332349504743302,53.34
138310,RYR67KP,,4d2223,9H-QEK,B738,LICC,LIPZ,2020-07-03 09:04:16+00:00,2020-07-03 10:22:55+00:00,2020-07-03 00:00:00+00:00,37.48646881620763,15.2154076617697,1219.2,45.48994445800781,12.332284109933028,53.34
138622,RYR8922,,4d2247,9H-QDF,B738,,LIPZ,2020-07-03 09:14:29+00:00,2020-07-03 10:31:47+00:00,2020-07-03 00:00:00+00:00,38.22056579589844,12.95971809549535,1828.8,45.48833297470868,12.33021061594893,68.58
139727,WZZ5726,,471ea4,HA-LPS,A320,,LIPZ,2020-07-03 09:54:03+00:00,2020-07-03 11:47:26+00:00,2020-07-03 00:00:00+00:00,46.8064595885196,27.80694580078125,7924.8,45.48958988512979,12.3318183712843,60.96
139949,LSA202,,300371,I-KERE,F2TH,LIBD,LIPZ,2020-07-03 10:02:32+00:00,2020-07-03 10:58:22+00:00,2020-07-03 00:00:00+00:00,41.13704875364142,16.75527399236505,0.0,45.48985290527344,12.3321533203125,53.34
140346,DLA9XA,EN8202,300394,I-ADJL,E195,EDDM,LIPZ,2020-07-03 10:14:38+00:00,2020-07-03 10:54:25+00:00,2020-07-03 00:00:00+00:00,48.36451721191406,11.78987943209134,304.8,45.48921203613281,12.331433977399552,60.96
141321,VOE12SG,,346155,EC-NBC,A319,LIEE,LIPZ,2020-07-03 10:47:03+00:00,2020-07-03 11:51:20+00:00,2020-07-03 00:00:00+00:00,39.26248324119438,9.04107666015625,304.8,45.49031066894531,12.33280726841518,60.96
141761,WZZ5BK,,471f60,HA-LWY,A320,,LIPZ,2020-07-03 10:59:22+00:00,2020-07-03 12:06:15+00:00,2020-07-03 00:00:00+00:00,45.42800903320312,20.63245500837053,7620.0,45.49058532714844,12.333199637276778,53.34
141879,SWR162N,LX1662,4b17fb,HB-JCD,,LSZH,LIPZ,2020-07-03 11:02:17+00:00,2020-07-03 11:55:29+00:00,2020-07-03 00:00:00+00:00,47.45272064208984,8.556341171264647,304.8,45.488146765757406,12.32994265672637,53.34
142041,RYR6571,,4ca700,EI-EBC,B738,EGNX,LIPZ,2020-07-03 11:06:25+00:00,2020-07-03 12:55:57+00:00,2020-07-03 00:00:00+00:00,52.83050537109375,-1.306838989257812,0.0,45.48532104492188,12.32633318219866,76.2
142306,AWT225,2B225,50100a,ZA-AWB,,,LIPZ,2020-07-03 11:11:48+00:00,2020-07-03 12:10:48+00:00,2020-07-03 00:00:00+00:00,42.023729227357,18.509535678597373,9753.6,45.48078918457031,12.32816423688616,60.96
142526,VJT474,,4d20e7,9H-VCE,CL35,,LIPZ,2020-07-03 11:16:40+00:00,2020-07-03 11:59:04+00:00,2020-07-03 00:00:00+00:00,43.66502147609904,7.439509800502233,3657.6,45.48428293001854,12.32505240091463,99.06
143172,EZY83EN,,407574,G-EZRY,A320,EGKK,LIPZ,2020-07-03 11:31:27+00:00,2020-07-03 13:16:05+00:00,2020-07-03 00:00:00+00:00,51.14401089943061,-0.221099853515625,304.8,45.490008855270126,12.33242127953506,60.96
143933,DLH326,LH326,3c65c7,D-AING,A20N,EDDF,LIPZ,2020-07-03 11:50:00+00:00,2020-07-03 13:01:29+00:00,2020-07-03 00:00:00+00:00,50.042930603027344,8.561620210346423,0.0,45.48811340332031,12.32986450195312,76.2
145003,AZA2TS,,4ca994,EI-IKG,A320,LIRF,LIPZ,2020-07-03 12:12:06+00:00,2020-07-03 12:52:59+00:00,2020-07-03 00:00:00+00:00,41.80462646484375,12.2513164173473,0.0,45.48820495605469,12.330126081194198,53.34
