,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
20012,AFR31JA,AF1204,398568,F-HBLI,E190,LFPG,LIRF,2021-07-01 05:05:13+00:00,2021-07-01 06:38:41+00:00,2021-07-01 00:00:00+00:00,48.99636840820312,2.566082294170673,0.0,41.85552978515625,12.25755864923651,68.58
20087,AZA1572,AZ1572,4caaa8,EI-IMW,A319,LIEA,LIRF,2021-07-01 05:07:05+00:00,2021-07-01 05:44:25+00:00,2021-07-01 00:00:00+00:00,40.65979521153336,8.306725241921164,304.8,41.85455839512711,12.2578678574673,68.58
20116,AZA4HC,,4ca730,EI-DSX,A320,,LIRF,2021-07-01 05:07:52+00:00,2021-07-01 05:43:24+00:00,2021-07-01 00:00:00+00:00,39.16248903436176,12.62677001953125,8839.2,41.81849670410156,12.22509904341264,30.48
20121,AZA1900,AZ1900,4ca5c3,EI-DSG,A320,LIEO,LIRF,2021-07-01 05:07:57+00:00,2021-07-01 05:38:43+00:00,2021-07-01 00:00:00+00:00,40.8699320130429,9.460601806640623,609.6,41.81849670410156,12.22509904341264,30.48
20122,AZA1380,AZ1380,4ca98a,EI-IMN,A319,LIMJ,LIRF,2021-07-01 05:07:58+00:00,2021-07-01 05:47:07+00:00,2021-07-01 00:00:00+00:00,44.41914367675781,8.76617431640625,914.4,41.81954956054688,12.22472450949929,45.72
20284,CTN9383,,501e83,,,LIPQ,LIRF,2021-07-01 05:11:09+00:00,2021-07-01 06:03:41+00:00,2021-07-01 00:00:00+00:00,45.8223918332892,13.48195838928223,0.0,41.81492614746094,12.22659717906605,7.62
20305,AZA8PZ,,4ca8f7,EI-IMJ,A319,LIPZ,LIRF,2021-07-01 05:11:33+00:00,2021-07-01 05:50:18+00:00,2021-07-01 00:00:00+00:00,45.50700042207362,12.35425995617378,0.0,41.81582693326271,12.22625022710756,15.24
20355,AZA9YY,,4ca9a4,EI-RDB,E75S,,LIRF,2021-07-01 05:12:38+00:00,2021-07-01 05:34:36+00:00,2021-07-01 00:00:00+00:00,41.16837840969279,14.03696927157315,4267.2,41.85525512695312,12.25755864923651,68.58
20698,AZA1312,AZ1312,4ca99c,EI-RNB,E190,LIPE,LIRF,2021-07-01 05:20:51+00:00,2021-07-01 05:53:40+00:00,2021-07-01 00:00:00+00:00,44.56059342723782,11.22065846512957,609.6,41.81745626158633,12.22554761309956,22.86
20756,AEA1043,UX1043,3453cc,EC-MQP,B738,LEMD,LIRF,2021-07-01 05:22:09+00:00,2021-07-01 07:01:17+00:00,2021-07-01 00:00:00+00:00,40.512451171875,-3.55926513671875,304.8,41.85635375976562,12.25718411532315,68.58
20941,AZA2013,AZ2013,4ca502,EI-DSA,A320,LIML,LIRF,2021-07-01 05:27:06+00:00,2021-07-01 06:09:28+00:00,2021-07-01 00:00:00+00:00,45.45515441894531,9.276057652064733,0.0,41.85427908170021,12.25799560546875,68.58
20943,DLH5MK,LH230,3c66e1,D-AIWA,A320,EDDF,LIRF,2021-07-01 05:27:07+00:00,2021-07-01 06:51:42+00:00,2021-07-01 00:00:00+00:00,50.04466816530389,8.559277508709881,0.0,41.85557556152344,12.25749622691761,68.58
21002,UAE97,EK97,89647d,A6-EUS,A388,OMDB,LIRF,2021-07-01 05:28:56+00:00,2021-07-01 11:07:45+00:00,2021-07-01 00:00:00+00:00,25.25303649902344,55.37129720052084,0.0,41.81524658203125,12.22653475674716,7.62
21089,THY3UK,,4ba9cb,TC-JNK,A333,LTFM,LIRF,2021-07-01 05:31:15+00:00,2021-07-01 07:43:28+00:00,2021-07-01 00:00:00+00:00,41.38760375976562,28.71395457874645,914.4,41.82490461963718,12.22241778706395,60.96
21261,QTR4LP,,06a0af,A7-BCK,B788,OTHH,LIRF,2021-07-01 05:35:23+00:00,2021-07-01 10:48:51+00:00,2021-07-01 00:00:00+00:00,25.26365661621094,51.60176595052084,0.0,41.81550106759799,12.22637797510901,7.62
21290,AZA1356,AZ1356,4caabe,EI-RDN,E75S,LIPQ,LIRF,2021-07-01 05:36:11+00:00,2021-07-01 06:19:13+00:00,2021-07-01 00:00:00+00:00,45.82758240780588,13.48566627502441,0.0,41.85791015625,12.25655989213423,83.82000000000001
21495,BEL1YC,SN3175,44d071,OO-TCQ,A320,EBMB,LIRF,2021-07-01 05:41:41+00:00,2021-07-01 07:13:59+00:00,2021-07-01 00:00:00+00:00,50.90863037109375,4.489176982157939,0.0,41.85618772345074,12.25722911746003,68.58
21882,AFL2404,SU2404,4242da,VP-BOE,A321,UUEE,LIRF,2021-07-01 05:52:05+00:00,2021-07-01 09:08:57+00:00,2021-07-01 00:00:00+00:00,55.95504502118644,37.32733726501465,609.6,41.8173631571107,12.22561148710029,15.24
22038,SAS49L,,4ac9f3,,,EKCH,LIRF,2021-07-01 05:55:59+00:00,2021-07-01 08:01:59+00:00,2021-07-01 00:00:00+00:00,55.61439514160156,12.65050714666193,0.0,41.85800326072563,12.25646262945131,83.82000000000001
22106,AEE5RF,,4691c4,SX-DND,A320,LGAV,LIRF,2021-07-01 05:58:00+00:00,2021-07-01 07:36:16+00:00,2021-07-01 00:00:00+00:00,37.84414672851562,23.88421890583444,1524.0,41.85516357421875,12.25768349387429,76.2
22432,AZA4MY,,4caa45,EI-RDG,E75S,LIML,LIRF,2021-07-01 06:06:24+00:00,2021-07-01 06:49:13+00:00,2021-07-01 00:00:00+00:00,45.45561218261719,9.275992257254464,0.0,41.85716532044491,12.25684587345567,83.82000000000001
23272,IBE32PT,,34134e,EC-HUI,A321,LEMD,LIRF,2021-07-01 06:26:40+00:00,2021-07-01 08:09:54+00:00,2021-07-01 00:00:00+00:00,40.50888061523438,-3.55926513671875,304.8,41.85567564883475,12.25748461346294,68.58
23693,TAP834E,,4951d4,CS-TNT,A320,LPPT,LIRF,2021-07-01 06:39:14+00:00,2021-07-01 08:52:24+00:00,2021-07-01 00:00:00+00:00,38.79575050483316,-9.12799072265625,304.8,41.85562133789062,12.25749622691761,68.58
23926,DLH8HE,LH1866,3c66e5,,,EDDM,LIRF,2021-07-01 06:45:25+00:00,2021-07-01 07:46:23+00:00,2021-07-01 00:00:00+00:00,48.36396789550781,11.78199181189904,304.8,41.85360717773438,12.25830771706321,60.96
24010,ABR897,,4caf9a,,,EDDP,LIRF,2021-07-01 06:47:34+00:00,2021-07-01 08:17:43+00:00,2021-07-01 00:00:00+00:00,51.41203308105469,12.21731649862753,0.0,41.85823059082031,12.2552490234375,68.58
24138,RYR46FR,,4d2232,,,LIBD,LIRF,2021-07-01 06:51:04+00:00,2021-07-01 07:35:19+00:00,2021-07-01 00:00:00+00:00,41.13578796386719,16.75067138671875,0.0,41.81713039592161,12.22573923510175,22.86
24302,RYR64SB,,4d221d,,,,LIRF,2021-07-01 06:56:12+00:00,2021-07-01 07:53:29+00:00,2021-07-01 00:00:00+00:00,37.68873828952595,15.43871672257133,3352.8,41.85406494140625,12.25812045010653,60.96
24746,EJU83MF,,4401e8,,,EHAM,LIRF,2021-07-01 07:08:42+00:00,2021-07-01 08:56:59+00:00,2021-07-01 00:00:00+00:00,52.33602905273438,4.709548950195312,-304.8,41.85621643066406,12.25724653764204,68.58
25584,AZA1722,AZ1722,4ca790,EI-DTD,A320,,LIRF,2021-07-01 07:30:53+00:00,2021-07-01 08:24:48+00:00,2021-07-01 00:00:00+00:00,37.49038696289062,15.24604310380652,1219.2,41.85525667869438,12.25767623546512,68.58
25634,VLG6197,,344644,EC-MDZ,A320,,LIRF,2021-07-01 07:32:22+00:00,2021-07-01 08:39:27+00:00,2021-07-01 00:00:00+00:00,38.81688522080243,19.191650390625,8839.2,41.85516357421875,12.25767623546512,68.58
25980,AFR51VC,AF1104,392ae7,F-GKXH,A320,LFPG,LIRF,2021-07-01 07:41:20+00:00,2021-07-01 09:09:40+00:00,2021-07-01 00:00:00+00:00,48.99664306640625,2.570941631610577,0.0,41.85575866699219,12.25737138227983,68.58
26109,BAW548,BA548,40792e,,,EGLL,LIRF,2021-07-01 07:44:34+00:00,2021-07-01 09:37:57+00:00,2021-07-01 00:00:00+00:00,51.47758483886719,-0.4595699825802058,0.0,41.82555635096663,12.22216229106105,68.58
26501,VLG74SR,,34610f,,,,LIRF,2021-07-01 07:54:33+00:00,2021-07-01 09:41:59+00:00,2021-07-01 00:00:00+00:00,37.5866026797537,24.95353367017663,3657.6,41.81520080566406,12.22653475674716,22.86
26764,RYR4903,,4d2259,,,LICJ,LIRF,2021-07-01 08:01:11+00:00,2021-07-01 08:47:43+00:00,2021-07-01 00:00:00+00:00,38.23983764648438,13.21298802152593,1219.2,41.85635375976562,12.25712169300426,68.58
26827,VLG6108,,34610d,,,LEBL,LIRF,2021-07-01 08:02:53+00:00,2021-07-01 09:11:57+00:00,2021-07-01 00:00:00+00:00,41.27284163135593,2.065492109818892,304.8,41.85662841796875,12.25705927068537,76.2
26863,KLM81K,KL1601,484130,PH-BXA,B738,EHAM,LIRF,2021-07-01 08:03:33+00:00,2021-07-01 09:42:03+00:00,2021-07-01 00:00:00+00:00,52.29180908203125,4.744873046875,0.0,41.85683945478019,12.2569097474564,76.2
27257,AZA1592,AZ1592,4ca800,EI-DTK,A320,LIEE,LIRF,2021-07-01 08:12:51+00:00,2021-07-01 08:54:27+00:00,2021-07-01 00:00:00+00:00,39.26527404785156,9.038046131963316,304.8,41.85873413085938,12.25612293590199,83.82000000000001
27445,MSR791,MS791,010206,,,HECA,LIRF,2021-07-01 08:17:28+00:00,2021-07-01 11:17:27+00:00,2021-07-01 00:00:00+00:00,30.14750852423199,31.4290283203125,914.4,41.81778212725106,12.22535599109738,30.48
27561,AZA2039,AZ2039,4ca9de,EI-RDC,E75S,LIML,LIRF,2021-07-01 08:20:34+00:00,2021-07-01 09:03:17+00:00,2021-07-01 00:00:00+00:00,45.45327758789062,9.276123046875,0.0,41.85544288764566,12.25748461346294,60.96
27716,RYR3FQ,,4d227c,,,LEMG,LIRF,2021-07-01 08:24:37+00:00,2021-07-01 10:18:07+00:00,2021-07-01 00:00:00+00:00,36.68110656738281,-4.507770538330078,-304.8,41.85433959960938,12.25799560546875,60.96
27784,SBI3621,,4242e7,,,UUDD,LIRF,2021-07-01 08:26:10+00:00,2021-07-01 11:48:38+00:00,2021-07-01 00:00:00+00:00,55.41494595802436,37.91773015802556,0.0,41.81501770019531,12.22659717906605,7.62
28857,WZZ579,,471df7,,,LCLK,LIRF,2021-07-01 08:52:06+00:00,2021-07-01 11:52:10+00:00,2021-07-01 00:00:00+00:00,34.87600552833686,33.62674713134766,0.0,41.85292053222656,12.25861982865767,53.34
29204,AZA1594,AZ1594,4ca730,EI-DSX,A320,LIEE,LIRF,2021-07-01 09:00:13+00:00,2021-07-01 09:44:55+00:00,2021-07-01 00:00:00+00:00,39.26504516601562,9.038941756538724,304.8,41.81465148925781,12.22672202370384,7.62
29331,AZA1910,AZ1910,4ca7bf,EI-DTG,A320,LIEO,LIRF,2021-07-01 09:03:08+00:00,2021-07-01 09:33:26+00:00,2021-07-01 00:00:00+00:00,40.8570556640625,9.4385986328125,914.4,41.85567564883475,12.25742073946221,68.58
29332,AZA1784,AZ1784,3000d0,I-BIKO,A320,LICJ,LIRF,2021-07-01 09:03:08+00:00,2021-07-01 09:48:29+00:00,2021-07-01 00:00:00+00:00,38.2687791727357,13.19129612134851,1524.0,41.85483770855402,12.25780398346657,68.58
29555,AZA1724,AZ1724,4ca718,EI-DSV,A320,,LIRF,2021-07-01 09:08:16+00:00,2021-07-01 10:01:29+00:00,2021-07-01 00:00:00+00:00,37.6485637082892,15.33780968707541,3048.0,41.85637393240201,12.2571652434593,76.2
29680,AZA571,AZ571,4ca9e3,EI-RND,E190,LSZH,LIRF,2021-07-01 09:11:00+00:00,2021-07-01 10:08:29+00:00,2021-07-01 00:00:00+00:00,47.46368408203125,8.561233520507812,304.8,41.85804748535156,12.25643504749645,76.2
29685,AZA575,AZ575,4ca8f7,EI-IMJ,A319,LSGG,LIRF,2021-07-01 09:11:00+00:00,2021-07-01 10:06:38+00:00,2021-07-01 00:00:00+00:00,46.24452209472656,6.118446908346037,304.8,41.853515625,12.2583701393821,53.34
29885,AZA885,AZ885,4ca8df,EI-IMF,A319,LMML,LIRF,2021-07-01 09:15:35+00:00,2021-07-01 10:23:15+00:00,2021-07-01 00:00:00+00:00,35.84747314453125,14.48993682861328,0.0,41.81533813476562,12.22647233442827,7.62
30057,AZA1612,AZ1612,4ca8ef,EI-IMG,A319,LIBD,LIRF,2021-07-01 09:19:15+00:00,2021-07-01 10:04:04+00:00,2021-07-01 00:00:00+00:00,41.13633728027344,16.7528076171875,0.0,41.85590841002383,12.25735686546148,68.58
30133,AZA1466,AZ1466,4caab4,EI-IMX,A319,LIPZ,LIRF,2021-07-01 09:20:41+00:00,2021-07-01 09:58:29+00:00,2021-07-01 00:00:00+00:00,45.50994873046875,12.35811505998884,0.0,41.85316182799258,12.25850659747456,53.34
30139,PGT97G,,4b8e03,TC-CPC,B738,LTFJ,LIRF,2021-07-01 09:20:53+00:00,2021-07-01 11:34:29+00:00,2021-07-01 00:00:00+00:00,40.92300156415519,29.42694230513139,914.4,41.82085457494703,12.22414238508358,38.1
30244,AZA4CW,,4ca9e2,EI-RDD,E75S,,LIRF,2021-07-01 09:22:56+00:00,2021-07-01 09:46:20+00:00,2021-07-01 00:00:00+00:00,40.96160888671875,13.99078369140625,4876.8,41.85683945478019,12.25697362145712,76.2
30276,TAR363,TU363,02a185,TS-IMF,A320,LIPE,LIRF,2021-07-01 09:23:35+00:00,2021-07-01 09:56:45+00:00,2021-07-01 00:00:00+00:00,44.54141235351562,11.25340053013393,609.6,41.82346150026483,12.22835806913154,30.48
30667,AZA585,AZ585,4ca993,EI-IKF,A320,,LIRF,2021-07-01 09:32:36+00:00,2021-07-01 10:30:21+00:00,2021-07-01 00:00:00+00:00,41.14686584472656,19.16168212890625,5791.2,41.85493469238281,12.25780833851207,76.2
30709,RYR9SD,,4d221a,,,,LIRF,2021-07-01 09:33:35+00:00,2021-07-01 10:27:46+00:00,2021-07-01 00:00:00+00:00,37.54788208007812,15.32937557139295,2438.4,41.85521012645657,12.25761236146439,68.58
30785,AZA1578,AZ1578,4caaa8,EI-IMW,A319,LIEA,LIRF,2021-07-01 09:35:16+00:00,2021-07-01 10:10:27+00:00,2021-07-01 00:00:00+00:00,40.65211409229343,8.303042325106533,304.8,41.816162109375,12.22609780051491,15.24
30990,DLH6LR,,3c66a2,D-AIUB,A320,EDDF,LIRF,2021-07-01 09:40:01+00:00,2021-07-01 11:02:59+00:00,2021-07-01 00:00:00+00:00,50.04253840042373,8.560019828177786,0.0,41.85658264160156,12.25712169300426,76.2
31173,VLG6725,,346352,,,LDSR,LIRF,2021-07-01 09:44:17+00:00,2021-07-01 10:25:41+00:00,2021-07-01 00:00:00+00:00,43.49290466308594,16.22425168059593,1219.2,41.85264587402344,12.25874467329546,60.96
31355,AZA7LM,,4ca9bd,EI-IMS,A319,LGAV,LIRF,2021-07-01 09:48:11+00:00,2021-07-01 11:25:19+00:00,2021-07-01 00:00:00+00:00,37.8504638671875,23.87416758435838,1524.0,41.85586185778602,12.25742073946221,68.58
31920,AZA863,AZ863,4ca98a,EI-IMN,A319,,LIRF,2021-07-01 10:01:40+00:00,2021-07-01 10:53:13+00:00,2021-07-01 00:00:00+00:00,37.18085337493379,10.51594609799592,4267.2,41.81587348550052,12.22625022710756,15.24
32505,AZA2037,AZ2037,4caabe,EI-RDN,E75S,LIML,LIRF,2021-07-01 10:12:55+00:00,2021-07-01 10:55:25+00:00,2021-07-01 00:00:00+00:00,45.45845031738281,9.275665283203123,0.0,41.85635375976562,12.25718411532315,83.82000000000001
32602,AZA107,AZ107,4ca9a4,EI-RDB,E75S,EHAM,LIRF,2021-07-01 10:14:32+00:00,2021-07-01 11:57:42+00:00,2021-07-01 00:00:00+00:00,52.30246333752648,4.771990094866072,-304.8,41.81931835109904,12.22471725109012,38.1
32629,VLG505F,,346047,,,LEIB,LIRF,2021-07-01 10:15:09+00:00,2021-07-01 11:31:45+00:00,2021-07-01 00:00:00+00:00,38.87864685058594,1.387561300526495,0.0,41.85395321603549,12.25818722747093,60.96
32891,AZA59E,,4ca502,EI-DSA,A320,EBBR,LIRF,2021-07-01 10:19:56+00:00,2021-07-01 11:48:19+00:00,2021-07-01 00:00:00+00:00,50.90440653138241,4.474639892578125,0.0,41.85232543945312,12.25880709561435,53.34
33201,AZA731,AZ731,4caa63,EI-RDI,E75S,LGRP,LIRF,2021-07-01 10:25:26+00:00,2021-07-01 12:36:52+00:00,2021-07-01 00:00:00+00:00,36.4099948689089,28.10197546126995,0.0,41.85725842492055,12.25678199945494,76.2
33641,AZA51G,AZ333,4ca8f4,EI-IMB,A319,LFPG,LIRF,2021-07-01 10:34:19+00:00,2021-07-01 12:03:25+00:00,2021-07-01 00:00:00+00:00,48.9964599609375,2.567913348858173,0.0,41.85521012645657,12.25774010946584,68.58
33956,LAV947P,,346516,,,,LIRF,2021-07-01 10:40:26+00:00,2021-07-01 11:21:18+00:00,2021-07-01 00:00:00+00:00,38.37249755859375,12.4220143193784,5181.6,41.81508209745763,12.22656959711119,7.62
33976,EJU63WM,,440469,,,LFPO,LIRF,2021-07-01 10:40:39+00:00,2021-07-01 12:06:40+00:00,2021-07-01 00:00:00+00:00,48.73237221927966,2.351941560444079,0.0,41.85374450683594,12.25824529474432,53.34
34383,LAV5142,,345617,,,EDDP,LIRF,2021-07-01 10:48:36+00:00,2021-07-01 12:13:26+00:00,2021-07-01 00:00:00+00:00,51.41345525192002,12.24449157714844,0.0,41.82472229003906,12.22241488370028,68.58
34472,SWR441A,LX1736,4b17fe,HB-JCG,,LSZH,LIRF,2021-07-01 10:50:21+00:00,2021-07-01 11:54:03+00:00,2021-07-01 00:00:00+00:00,47.46597290039062,8.558074951171875,304.8,41.85614117121292,12.25722911746003,76.2
34475,AZA737,AZ737,4ca8ec,EI-IMC,A319,,LIRF,2021-07-01 10:50:23+00:00,2021-07-01 12:44:22+00:00,2021-07-01 00:00:00+00:00,35.88336181640625,24.86417770385742,6096.0,41.81533813476562,12.22653475674716,15.24
35016,AZA93V,,4ca99c,EI-RNB,E190,LEMD,LIRF,2021-07-01 11:01:11+00:00,2021-07-01 12:36:59+00:00,2021-07-01 00:00:00+00:00,40.49392958818856,-3.55682373046875,304.8,41.81895446777344,12.22491177645596,30.48
35587,AZA203,AZ203,4ca5c3,EI-DSG,A320,EGLL,LIRF,2021-07-01 11:10:53+00:00,2021-07-01 13:01:11+00:00,2021-07-01 00:00:00+00:00,51.47760423563295,-0.4630279541015625,0.0,41.81423950195312,12.22690929066051,7.62
35849,AZA9941,,300164,I-BIMA,A319,EDDM,LIRF,2021-07-01 11:14:52+00:00,2021-07-01 12:16:15+00:00,2021-07-01 00:00:00+00:00,48.36410522460938,11.78389329176683,304.8,41.85735152939618,12.25671812545422,76.2
36667,AZA1730,AZ1730,4ca7e1,EI-DTJ,A320,,LIRF,2021-07-01 11:27:13+00:00,2021-07-01 12:23:14+00:00,2021-07-01 00:00:00+00:00,37.60794067382812,15.34433567777593,2438.4,41.85383605957031,12.25818287242543,60.96
37322,RAM940J,,02012c,CN-RGV,B738,GMMN,LIRF,2021-07-01 11:37:06+00:00,2021-07-01 14:03:11+00:00,2021-07-01 00:00:00+00:00,33.35609436035156,-7.588201904296875,0.0,41.85604806673729,12.25722911746003,68.58
37330,AZA4TE,,4ca758,EI-DSZ,A320,LICJ,LIRF,2021-07-01 11:37:08+00:00,2021-07-01 12:20:28+00:00,2021-07-01 00:00:00+00:00,38.24927378509004,13.21792602539062,914.4,41.85711876820709,12.25678199945494,83.82000000000001
37495,DLH9MU,LH1874,3c65da,,,EDDM,LIRF,2021-07-01 11:39:36+00:00,2021-07-01 12:38:46+00:00,2021-07-01 00:00:00+00:00,48.36428367485434,11.78739045795641,304.8,41.85441873841366,12.25799560546875,60.96
38796,AZA317,AZ317,4ca81d,EI-DTM,A320,LFPG,LIRF,2021-07-01 11:58:49+00:00,2021-07-01 13:28:21+00:00,2021-07-01 00:00:00+00:00,48.99623030323093,2.562416478207237,0.0,41.85851533534163,12.25627100744913,91.44
38818,TAP836E,,49528d,CS-TTM,A319,LPPT,LIRF,2021-07-01 11:59:11+00:00,2021-07-01 14:16:40+00:00,2021-07-01 00:00:00+00:00,38.79762268066406,-9.12731004797894,304.8,41.81517520193326,12.22650572311047,15.24
38994,AZA1598,AZ1598,4ca790,EI-DTD,A320,LIEE,LIRF,2021-07-01 12:02:00+00:00,2021-07-01 12:42:26+00:00,2021-07-01 00:00:00+00:00,39.26678466796875,9.036732549252717,304.8,41.85656014135328,12.25710136945858,76.2
39445,RYR35FK,,4d2232,,,UKBB,LIRF,2021-07-01 12:08:09+00:00,2021-07-01 14:26:50+00:00,2021-07-01 00:00:00+00:00,50.30616760253906,30.90201126901727,304.8,41.85674635030455,12.25697362145712,76.2
41825,WZZ631,,471df8,,,,LIRF,2021-07-01 12:39:00+00:00,2021-07-01 14:32:29+00:00,2021-07-01 00:00:00+00:00,37.48040771484375,25.12824525224402,1828.8,41.81524658203125,12.22647233442827,15.24
43266,TDR9529,,501d7d,9A-BTE,F100,LEMG,LIRF,2021-07-01 12:56:00+00:00,2021-07-01 15:10:08+00:00,2021-07-01 00:00:00+00:00,36.67045463949947,-4.494284771858361,0.0,41.80897521972656,12.20200278542259,30.48
43286,AEE65R,,4691c1,SX-DNA,A320,LGAV,LIRF,2021-07-01 12:56:08+00:00,2021-07-01 14:41:10+00:00,2021-07-01 00:00:00+00:00,37.84040548033634,23.87538080630095,1219.2,41.85502391750529,12.25774010946584,68.58
44368,AZA807,AZ807,4ca6f1,EI-DSU,A320,LLBG,LIRF,2021-07-01 13:08:09+00:00,2021-07-01 16:15:20+00:00,2021-07-01 00:00:00+00:00,32.01360152939618,34.86589704241072,304.8,41.82429944054555,12.22267328306686,68.58
44519,AZA5AS,,4ca9de,EI-RDC,E75S,LIPQ,LIRF,2021-07-01 13:09:32+00:00,2021-07-01 13:53:21+00:00,2021-07-01 00:00:00+00:00,45.82703541901152,13.45581436157227,0.0,41.85420227050781,12.25818287242543,68.58
44583,SAS23G,,4ac9e8,,,ESSA,LIRF,2021-07-01 13:10:16+00:00,2021-07-01 15:42:57+00:00,2021-07-01 00:00:00+00:00,59.66274455442267,17.97041268184267,0.0,41.85580444335938,12.25737138227983,76.2
44785,BEL3181,SN3181,44d071,OO-TCQ,A320,EBMB,LIRF,2021-07-01 13:12:30+00:00,2021-07-01 14:47:25+00:00,2021-07-01 00:00:00+00:00,50.90936279296875,4.491849332242399,0.0,41.85562909659693,12.25742073946221,68.58
