,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
369015,CLX48Y,,4d0140,LX-OCV,B744,KORD,LIMC,2021-07-05 08:04:00+00:00,2021-07-05 16:07:59+00:00,2021-07-05 00:00:00+00:00,41.96910095214844,-87.92202342640269,304.8,45.62798968816207,8.723556518554688,236.22
369058,BEL3215,SN3215,44ce6e,OO-SSN,A319,EBMB,LIMC,2021-07-05 08:05:01+00:00,2021-07-05 09:14:09+00:00,2021-07-05 00:00:00+00:00,50.90920141187765,4.49127197265625,0.0,45.62525939941406,8.734934737042684,213.36
369460,NJE750Y,,49328b,,,LEPA,LIMC,2021-07-05 08:15:08+00:00,2021-07-05 09:39:18+00:00,2021-07-05 00:00:00+00:00,39.55371404098252,2.724609375,0.0,45.61509471828654,8.737632751464844,243.84
369580,EJU41MN,,440181,OE-LQG,A319,EKCH,LIMC,2021-07-05 08:18:02+00:00,2021-07-05 10:04:03+00:00,2021-07-05 00:00:00+00:00,55.60217905852754,12.6189136505127,0.0,45.62484741210938,8.735001726848324,213.36
369977,CAI902,,300390,I-NEOW,B738,,LIMC,2021-07-05 08:28:55+00:00,2021-07-05 11:29:59+00:00,2021-07-05 00:00:00+00:00,37.15109252929688,29.73268549493019,9448.8,45.61569989737818,8.737564086914062,236.22
370037,ABR362,,396669,F-GZTJ,B734,LFPG,LIMC,2021-07-05 08:30:38+00:00,2021-07-05 09:28:54+00:00,2021-07-05 00:00:00+00:00,49.01618957519531,2.613196739783654,0.0,45.63015747070312,8.754897699123477,220.98
370200,EJU74VQ,,440159,,,,LIMC,2021-07-05 08:34:48+00:00,2021-07-05 11:14:28+00:00,2021-07-05 00:00:00+00:00,36.88229370117188,24.98892926155253,6096.0,45.62487068822828,8.735023498535156,213.36
370234,BAW572,,400b82,G-DBCD,A319,EGLL,LIMC,2021-07-05 08:35:24+00:00,2021-07-05 10:14:55+00:00,2021-07-05 00:00:00+00:00,51.46489547470868,-0.470733642578125,0.0,45.61867924059852,8.736671447753906,213.36
370268,WZZ570,,471f30,,,,LIMC,2021-07-05 08:36:07+00:00,2021-07-05 10:20:55+00:00,2021-07-05 00:00:00+00:00,38.85035627979343,18.66387939453125,11582.4,45.62063443458686,8.736122131347656,220.98
370273,KLM23W,KL1629,484b92,PH-BGL,B737,EHAM,LIMC,2021-07-05 08:36:13+00:00,2021-07-05 10:01:25+00:00,2021-07-05 00:00:00+00:00,52.30691528320312,4.778900146484375,0.0,45.62249652409957,8.735847473144531,205.74
370476,PROVA24,,30055e,I-AWCG,A169,LIMC,LIMC,2021-07-05 08:41:33+00:00,2021-07-05 08:54:29+00:00,2021-07-05 00:00:00+00:00,45.6287841796875,8.741834687023628,0.0,45.62999143438824,8.741752624511719,236.22
370501,EJU89JA,,440097,,,LGAV,LIMC,2021-07-05 08:42:04+00:00,2021-07-05 11:05:05+00:00,2021-07-05 00:00:00+00:00,37.84483337402344,23.88994582155918,1524.0,45.62461853027344,8.735068716653965,213.36
370630,SIA377,SQ377,76cda9,9V-SMI,A359,LEBL,LIMC,2021-07-05 08:45:48+00:00,2021-07-05 09:51:29+00:00,2021-07-05 00:00:00+00:00,41.26041218385858,2.05931230024858,609.6,45.62314825542902,8.735435485839844,213.36
370713,AFR66UR,AF1330,3950c0,F-GUGA,A318,LFPG,LIMC,2021-07-05 08:47:48+00:00,2021-07-05 09:44:54+00:00,2021-07-05 00:00:00+00:00,48.99646306442002,2.56827103464227,0.0,45.62118530273438,8.736006573932928,205.74
370772,VLG678U,,344691,EC-MEQ,A320,LEBL,LIMC,2021-07-05 08:49:24+00:00,2021-07-05 10:00:10+00:00,2021-07-05 00:00:00+00:00,41.25238037109375,2.06805419921875,304.8,45.62608104641154,8.73468017578125,220.98
371237,POLI116,,320043,,,LIMC,LIMC,2021-07-05 09:01:19+00:00,2021-07-05 09:52:55+00:00,2021-07-05 00:00:00+00:00,45.64228820800781,8.711756264291159,0.0,45.64801025390625,8.704923304115855,327.66
371299,AUI6NM,,508278,UR-PSE,B738,UKBB,LIMC,2021-07-05 09:03:06+00:00,2021-07-05 11:32:19+00:00,2021-07-05 00:00:00+00:00,50.36886958752648,30.90706490181588,304.8,45.62168884277344,8.735805604516006,213.36
371555,WZZ871,,471dfa,,,LIEO,LIMC,2021-07-05 09:08:54+00:00,2021-07-05 10:10:45+00:00,2021-07-05 00:00:00+00:00,40.8720268637447,9.46690646084872,914.4,45.618896484375,8.73667647198933,213.36
371630,AZA9465,,4ca1fa,EI-DDH,B772,SBGR,LIMC,2021-07-05 09:10:23+00:00,2021-07-05 20:00:47+00:00,2021-07-05 00:00:00+00:00,-23.42238604012186,-46.44114176432288,609.6,45.62449827032574,8.724517822265625,213.36
371890,QTR28W,,06a1e7,,,EGSS,LIMC,2021-07-05 09:16:37+00:00,2021-07-05 10:35:29+00:00,2021-07-05 00:00:00+00:00,51.88316345214844,0.2320490656672297,0.0,45.62882762844279,8.733924865722656,220.98
372066,LAV453,,346516,,,,LIMC,2021-07-05 09:21:23+00:00,2021-07-05 10:39:55+00:00,2021-07-05 00:00:00+00:00,38.02461268538136,12.39836983058764,1828.8,45.61383780786547,8.738044738769531,236.22
372237,EJU98XZ,EC2782,44017b,,,LFPG,LIMC,2021-07-05 09:25:33+00:00,2021-07-05 10:27:13+00:00,2021-07-05 00:00:00+00:00,48.99600219726562,2.558124248798077,0.0,45.62165858381886,8.725341796875,213.36
372604,FDX7,,ac498c,N891FD,,OMDB,LIMC,2021-07-05 09:35:49+00:00,2021-07-05 15:46:26+00:00,2021-07-05 00:00:00+00:00,25.26287841796875,55.35359700520834,0.0,45.62906038963188,8.723281860351562,205.74
373371,MEA235,,5001e3,,,LIRF,LIMC,2021-07-05 09:55:13+00:00,2021-07-05 10:45:33+00:00,2021-07-05 00:00:00+00:00,41.80503845214844,12.25275213068182,0.0,45.62603449417373,8.73468017578125,220.98
373530,LWG191,,4d2061,9H-ALL,C25A,LSGG,LIMC,2021-07-05 09:59:14+00:00,2021-07-05 10:32:55+00:00,2021-07-05 00:00:00+00:00,46.235595703125,6.105316906440549,304.8,45.6105325989804,8.738868713378906,259.08
374273,VLG457N,,345102,EC-MIQ,A319,LEBL,LIMC,2021-07-05 10:14:15+00:00,2021-07-05 11:20:54+00:00,2021-07-05 00:00:00+00:00,41.29005432128906,2.09710693359375,-304.8,45.62626647949219,8.734599788014483,213.36
374504,WZZ3825,,471f3a,,,,LIMC,2021-07-05 10:18:50+00:00,2021-07-05 11:52:29+00:00,2021-07-05 00:00:00+00:00,37.51174668134269,15.30228324558424,1828.8,45.62814331054688,8.734130859375,228.6
374786,RYR101Q,,4d2218,,,,LIMC,2021-07-05 10:24:21+00:00,2021-07-05 11:39:42+00:00,2021-07-05 00:00:00+00:00,38.3190090373411,12.8821265179178,3048.0,45.62045288085938,8.736207543349849,213.36
375203,RYR3LN,,4d2263,,,LIEE,LIMC,2021-07-05 10:33:46+00:00,2021-07-05 11:37:15+00:00,2021-07-05 00:00:00+00:00,39.26115417480469,9.04324075450068,0.0,45.62356722556938,8.735298156738281,213.36
375348,EJU13VY,,440630,,,LIEO,LIMC,2021-07-05 10:36:45+00:00,2021-07-05 11:27:50+00:00,2021-07-05 00:00:00+00:00,40.84474182128906,9.4150390625,1219.2,45.62516784667969,8.734934737042684,220.98
375614,EJU62GH,,440833,,,LIEE,LIMC,2021-07-05 10:42:12+00:00,2021-07-05 11:48:37+00:00,2021-07-05 00:00:00+00:00,39.26341428595074,9.040283203125,304.8,45.61518859863281,8.737681319073934,228.6
375773,ADN11C,,3c8483,D-BADC,J328,,LIMC,2021-07-05 10:45:31+00:00,2021-07-05 11:17:50+00:00,2021-07-05 00:00:00+00:00,43.84121704101562,11.03812993958939,1828.8,45.62251281738281,8.735604635099087,213.36
376442,EJU43LU,,4400c8,,,LIBD,LIMC,2021-07-05 10:59:44+00:00,2021-07-05 12:19:59+00:00,2021-07-05 00:00:00+00:00,41.13979533567267,16.76513671875,0.0,45.61323262877383,8.738182067871094,251.46
376508,DLH3PN,LH252,3c6757,D-AIZW,A320,EDDF,LIMC,2021-07-05 11:01:01+00:00,2021-07-05 12:09:19+00:00,2021-07-05 00:00:00+00:00,50.04386901855469,8.570365905761719,0.0,45.61628723144531,8.737346370045733,228.6
376724,MSR705,MS705,010160,SU-GEB,B738,HECA,LIMC,2021-07-05 11:04:38+00:00,2021-07-05 14:44:29+00:00,2021-07-05 00:00:00+00:00,30.16207937466896,31.38541259765625,1219.2,45.61834716796875,8.726226062309452,220.98
377321,NJE535Q,,490d07,CS-CHG,CL35,LIEE,LIMC,2021-07-05 11:13:56+00:00,2021-07-05 12:14:46+00:00,2021-07-05 00:00:00+00:00,39.25712585449219,9.048017418902852,0.0,45.62291549423993,8.735504150390625,220.98
377919,EJU63ZL,,440735,,,,LIMC,2021-07-05 11:24:01+00:00,2021-07-05 12:51:02+00:00,2021-07-05 00:00:00+00:00,40.76602741823358,17.80977422540838,1828.8,45.61161804199219,8.728034787061738,251.46
377976,RAM950X,,02006f,CN-ROH,B738,GMMN,LIMC,2021-07-05 11:25:06+00:00,2021-07-05 13:51:49+00:00,2021-07-05 00:00:00+00:00,33.36181640625,-7.590179443359375,0.0,45.6165378376589,8.726715087890625,220.98
378224,EJU61HN,,44028c,,,LIEA,LIMC,2021-07-05 11:29:18+00:00,2021-07-05 12:22:08+00:00,2021-07-05 00:00:00+00:00,40.65467834472656,8.30438232421875,304.8,45.61257934570312,8.738418206935977,251.46
378739,WZZ1827,,471f38,,,,LIMC,2021-07-05 11:37:35+00:00,2021-07-05 13:04:53+00:00,2021-07-05 00:00:00+00:00,38.93431091308594,15.99054087763247,2133.6,45.62938625529661,8.72314453125,236.22
378971,RYR6XK,,4d2215,9H-QBS,B738,LEBL,LIMC,2021-07-05 11:41:01+00:00,2021-07-05 12:48:55+00:00,2021-07-05 00:00:00+00:00,41.28982543945312,2.09625244140625,0.0,45.624755859375,8.735068716653965,213.36
378998,RYR2SJ,,4d2219,,,,LIMC,2021-07-05 11:41:23+00:00,2021-07-05 13:14:55+00:00,2021-07-05 00:00:00+00:00,37.49172921908104,15.25499426800272,1828.8,45.61972045898438,8.725824123475611,220.98
379004,RYR665B,,4d225c,,,,LIMC,2021-07-05 11:41:32+00:00,2021-07-05 12:56:29+00:00,2021-07-05 00:00:00+00:00,39.79458618164062,0.2529243800951087,6705.6,45.62328791214248,8.735435485839844,213.36
379523,EJU61VM,,440209,,,,LIMC,2021-07-05 11:50:30+00:00,2021-07-05 13:28:25+00:00,2021-07-05 00:00:00+00:00,37.49185180664062,15.25352315699801,1524.0,45.62687301635742,8.716345065977515,
379808,EJU2936,,4400b7,,,,LIMC,2021-07-05 11:55:53+00:00,2021-07-05 12:59:47+00:00,2021-07-05 00:00:00+00:00,40.78162241790254,13.87111317027699,4572.0,45.62468447927701,8.724517822265625,228.6
380081,ABR553,,4caf9a,,,EDDP,LIMC,2021-07-05 12:00:42+00:00,2021-07-05 13:17:22+00:00,2021-07-05 00:00:00+00:00,51.41221618652344,12.21508954022382,0.0,45.6148681640625,8.725355194836128,220.98
380183,TAP826,,495290,CS-TTP,A319,LPPT,LIMC,2021-07-05 12:02:25+00:00,2021-07-05 14:10:28+00:00,2021-07-05 00:00:00+00:00,38.80865478515625,-9.12074213442594,304.8,45.62142582262977,8.725341796875,213.36
380383,UAE91,EK91,89611c,A6-ECU,B77W,,LIMC,2021-07-05 12:05:22+00:00,2021-07-05 18:08:10+00:00,2021-07-05 00:00:00+00:00,25.46090698242188,55.3265380859375,1524.0,45.63015747070312,8.72294356183308,228.6
380762,WZZ59CK,,471f3c,,,,LIMC,2021-07-05 12:10:45+00:00,2021-07-05 13:33:49+00:00,2021-07-05 00:00:00+00:00,40.76911926269531,17.8089599609375,1828.8,45.61881889731197,8.726097106933594,228.6
381064,EJU92YT,,4405ea,,,,LIMC,2021-07-05 12:14:53+00:00,2021-07-05 13:41:20+00:00,2021-07-05 00:00:00+00:00,38.97143865035752,15.956787109375,2438.4,45.6113239870233,8.728157043457031,259.08
381316,DIRSG,,3e4606,,,LEPA,LIMC,2021-07-05 12:18:17+00:00,2021-07-05 13:54:31+00:00,2021-07-05 00:00:00+00:00,39.54775535454184,2.7122802734375,0.0,45.62232971191406,8.725087235613568,220.98
381809,EJU94VX,,440484,,,,LIMC,2021-07-05 12:25:31+00:00,2021-07-05 13:44:46+00:00,2021-07-05 00:00:00+00:00,38.21791076660156,12.95042646692154,2133.6,45.61807250976562,8.726293052115093,213.36
382128,EJU91NA,,44056b,OE-LKD,A319,LEBL,LIMC,2021-07-05 12:29:50+00:00,2021-07-05 13:38:59+00:00,2021-07-05 00:00:00+00:00,41.28904724121094,2.0938720703125,0.0,45.61853958388506,8.726165771484375,213.36
382216,BBD299,,4cc515,,,EBLG,LIMC,2021-07-05 12:31:03+00:00,2021-07-05 13:29:30+00:00,2021-07-05 00:00:00+00:00,50.62916564941406,5.431149131373354,304.8,45.61244201660156,8.727833817644818,259.08
382628,PROVA24,,30055e,I-AWCG,A169,LIMC,LIMC,2021-07-05 12:36:47+00:00,2021-07-05 12:47:27+00:00,2021-07-05 00:00:00+00:00,45.63534494173729,8.742576599121094,0.0,45.62957246424788,8.741477966308594,236.22
383435,WZZ2345,,471dfb,,,,LIMC,2021-07-05 12:46:42+00:00,2021-07-05 14:05:11+00:00,2021-07-05 00:00:00+00:00,38.21392822265625,12.96667220744681,1828.8,45.6246379270392,8.724517822265625,220.98
383468,AEE4MI,,4691c4,SX-DND,A320,LGAV,LIMC,2021-07-05 12:47:15+00:00,2021-07-05 15:01:47+00:00,2021-07-05 00:00:00+00:00,37.86354194253177,23.84988536005435,1219.2,45.62887573242188,8.723345500666921,236.22
384604,EJU76MB,,440181,OE-LQG,A319,,LIMC,2021-07-05 13:02:03+00:00,2021-07-05 14:07:48+00:00,2021-07-05 00:00:00+00:00,43.50297546386719,15.95725835755814,3657.6,45.62315368652344,8.724886266196647,213.36
384858,EJU95FZ,,44034b,OE-LQR,A319,,LIMC,2021-07-05 13:05:12+00:00,2021-07-05 14:39:05+00:00,2021-07-05 00:00:00+00:00,37.52063815876589,15.25750201681386,2133.6,45.62054133011123,8.725616455078125,220.98
385216,EJU76PC,,440053,,,,LIMC,2021-07-05 13:09:39+00:00,2021-07-05 15:28:26+00:00,2021-07-05 00:00:00+00:00,37.87601794226695,24.51193104619565,6400.8,45.62480163574219,8.724417337557165,228.6
385745,N525L,,a69c7b,N525L,C25B,LTFE,LIMC,2021-07-05 13:15:46+00:00,2021-07-05 16:13:49+00:00,2021-07-05 00:00:00+00:00,37.27029418945312,27.57913143076795,1524.0,45.61537403171345,8.72698974609375,251.46
385962,FIN33X,AY1755,461e21,OH-LKR,E190,EFHK,LIMC,2021-07-05 13:18:18+00:00,2021-07-05 16:00:56+00:00,2021-07-05 00:00:00+00:00,60.31814575195312,24.9151927027209,0.0,45.61386108398438,8.727498868616616,243.84
386023,PROVA24,,30055e,I-AWCG,A169,LIMC,LIMC,2021-07-05 13:19:00+00:00,2021-07-05 13:33:57+00:00,2021-07-05 00:00:00+00:00,45.63241215075477,8.740653991699219,0.0,45.62818908691406,8.74223662585747,609.6
386561,ABN2003,ZB2003,4bab47,TC-JZG,B738,,LIMC,2021-07-05 13:25:34+00:00,2021-07-05 14:51:29+00:00,2021-07-05 00:00:00+00:00,41.19235281216896,19.14536216042259,6400.8,45.62278747558594,8.725020245807928,220.98
386980,THY7BH,,4ba915,TC-JHU,B738,,LIMC,2021-07-05 13:30:12+00:00,2021-07-05 15:53:44+00:00,2021-07-05 00:00:00+00:00,41.40025510626324,28.68581372638081,1219.2,45.62277583752648,8.725067138671875,213.36
387123,GAC274R,,440333,OE-FHA,C510,LOWL,LIMC,2021-07-05 13:31:59+00:00,2021-07-05 14:40:56+00:00,2021-07-05 00:00:00+00:00,48.2315632448358,14.14945100483141,609.6,45.61386108398438,8.737949278296494,236.22
387541,AGUSTA61,,30063b,I-LCIA,A169,LILG,LIMC,2021-07-05 13:37:01+00:00,2021-07-05 14:18:13+00:00,2021-07-05 00:00:00+00:00,45.7064208984375,8.704387385670733,304.8,45.62612759864936,8.742507934570312,304.8
388452,NCA049,,845f9f,JA11KZ,B748,EHAM,LIMC,2021-07-05 13:47:34+00:00,2021-07-05 14:58:29+00:00,2021-07-05 00:00:00+00:00,52.29977416992188,4.7650146484375,0.0,45.63157653808594,8.722541622999238,236.22
388604,AEA62UT,,3451cf,EC-MIH,B788,LEMD,LIMC,2021-07-05 13:49:26+00:00,2021-07-05 15:19:17+00:00,2021-07-05 00:00:00+00:00,40.49038696289062,-3.55328369140625,304.8,45.62612915039062,8.724082388528965,236.22
389270,WZZ9BS,,471f3d,,,,LIMC,2021-07-05 13:57:30+00:00,2021-07-05 16:21:25+00:00,2021-07-05 00:00:00+00:00,37.08448791503906,24.62877638796543,5486.400000000001,45.61337228548729,8.727607727050781,243.84
390891,EJU46EW,,4402f1,OE-INP,A320,,LIMC,2021-07-05 14:14:33+00:00,2021-07-05 15:33:26+00:00,2021-07-05 00:00:00+00:00,38.21747860666049,12.94434257175612,2133.6,45.6186326883607,8.726097106933594,228.6
391146,AFR47VA,AF1730,3950d1,F-GUGR,A318,LFPG,LIMC,2021-07-05 14:17:09+00:00,2021-07-05 15:15:05+00:00,2021-07-05 00:00:00+00:00,48.99632340770656,2.564151161595395,0.0,45.62063443458686,8.725547790527344,213.36
393721,RYR1091,,4d2217,9H-QBL,B738,LIEA,LIMC,2021-07-05 14:45:00+00:00,2021-07-05 15:39:29+00:00,2021-07-05 00:00:00+00:00,40.61035673497086,8.281693892045455,304.8,45.61775207519531,8.726360041920733,220.98
394451,LOT3HB,,48ad01,SP-LIB,E75S,EPWA,LIMC,2021-07-05 14:53:06+00:00,2021-07-05 16:40:27+00:00,2021-07-05 00:00:00+00:00,52.16769460904396,20.96034458705357,0.0,45.62443542480469,8.724551317168446,236.22
395731,BFY656R,,4850ab,P4-BFM,CL65,LEMG,LIMC,2021-07-05 15:06:38+00:00,2021-07-05 16:57:58+00:00,2021-07-05 00:00:00+00:00,36.68115234375,-4.507884979248047,0.0,45.62189134500795,8.725204467773438,228.6
397193,ICV67M,,4d0109,LX-TCV,B744,ELLX,LIMC,2021-07-05 15:21:55+00:00,2021-07-05 16:10:23+00:00,2021-07-05 00:00:00+00:00,49.63165283203125,6.225561844675164,304.8,45.63322448730469,8.722139684165397,236.22
397612,EJU47LB,,440630,,,LIBD,LIMC,2021-07-05 15:26:30+00:00,2021-07-05 16:45:16+00:00,2021-07-05 00:00:00+00:00,41.13931274414062,16.7633056640625,0.0,45.62045288085938,8.72562315405869,220.98
398036,SAS687,,45ac50,OY-KBP,A319,EKCH,LIMC,2021-07-05 15:30:50+00:00,2021-07-05 17:13:38+00:00,2021-07-05 00:00:00+00:00,55.60098266601562,12.61721524325284,0.0,45.62489318847656,8.724417337557165,220.98
398221,MLD893,,504e44,ER-AXM,A319,,LIMC,2021-07-05 15:32:44+00:00,2021-07-05 17:37:10+00:00,2021-07-05 00:00:00+00:00,46.969482421875,27.94530487060547,6400.8,45.62416076660156,8.724618306974087,213.36
399203,AEH371F,,3944cf,F-GRGP,E135,LFPB,LIMC,2021-07-05 15:43:18+00:00,2021-07-05 16:42:42+00:00,2021-07-05 00:00:00+00:00,48.96923000529661,2.440193577816612,0.0,45.62118530273438,8.725422184641769,220.98
399710,RYR4473,,4d2286,,,,LIMC,2021-07-05 15:48:49+00:00,2021-07-05 17:21:29+00:00,2021-07-05 00:00:00+00:00,39.51521301269531,18.69317759638247,11887.2,45.6165378376589,8.726783752441406,220.98
400611,EJU19CM,,440097,,,LIEE,LIMC,2021-07-05 15:58:20+00:00,2021-07-05 17:00:59+00:00,2021-07-05 00:00:00+00:00,39.26289367675781,9.041210672129756,304.8,45.62552241955773,8.7242431640625,228.6
400639,RYR8ET,,4d2263,,,LROP,LIMC,2021-07-05 15:58:36+00:00,2021-07-05 18:04:25+00:00,2021-07-05 00:00:00+00:00,44.57858276367188,26.11031668526786,0.0,45.62031555175781,8.72569014386433,213.36
401207,EJU94DY,,440065,OE-LQZ,A319,,LIMC,2021-07-05 16:04:35+00:00,2021-07-05 17:07:36+00:00,2021-07-05 00:00:00+00:00,40.79959158170021,13.91961531205611,4572.0,45.6228223897643,8.724998474121094,220.98
401369,EJU39EK,,44028c,,,,LIMC,2021-07-05 16:06:30+00:00,2021-07-05 17:26:59+00:00,2021-07-05 00:00:00+00:00,40.78106379104873,17.76289506392045,2133.6,45.62384653899629,8.724723815917969,220.98
402017,WZZ346,,471f30,,,LIEE,LIMC,2021-07-05 16:13:02+00:00,2021-07-05 17:16:52+00:00,2021-07-05 00:00:00+00:00,39.26141253972457,9.04278564453125,0.0,45.6191447629767,8.726028442382812,228.6
402606,RYR1239,,4d2218,,,,LIMC,2021-07-05 16:19:16+00:00,2021-07-05 18:46:13+00:00,2021-07-05 00:00:00+00:00,36.79701232910156,24.96768951416016,6096.0,45.62379455566406,8.724752286585366,6385.56
403321,WZZ85,,471dfa,,,LIEO,LIMC,2021-07-05 16:27:08+00:00,2021-07-05 17:18:44+00:00,2021-07-05 00:00:00+00:00,40.86662680415784,9.457043734463776,914.4,45.61486195709745,8.727195739746094,236.22
403589,WZZ89,,471f38,,,,LIMC,2021-07-05 16:30:20+00:00,2021-07-05 17:30:18+00:00,2021-07-05 00:00:00+00:00,40.80001055184057,13.80450855601918,4876.8,45.61081191240731,8.728294372558594,266.7
403610,EJU32PM,,440037,,,EDDB,LIMC,2021-07-05 16:30:31+00:00,2021-07-05 17:47:59+00:00,2021-07-05 00:00:00+00:00,52.37531758971133,13.51718575613839,0.0,45.62454482256356,8.724517822265625,220.98
404364,EJU63CU,,44064a,,,EHAM,LIMC,2021-07-05 16:38:33+00:00,2021-07-05 17:50:40+00:00,2021-07-05 00:00:00+00:00,52.31483459472656,4.779586791992188,0.0,45.61737577793961,8.726509094238281,220.98
404365,EJU2816,,440209,,,,LIMC,2021-07-05 16:38:33+00:00,2021-07-05 17:56:59+00:00,2021-07-05 00:00:00+00:00,38.22752380371094,12.94353079288564,1828.8,45.62375343452065,8.724723815917969,228.6
404462,GCL214P,,3c4d8f,,,EDDP,LIMC,2021-07-05 16:39:33+00:00,2021-07-05 17:53:59+00:00,2021-07-05 00:00:00+00:00,51.40758966995497,12.22038269042969,0.0,45.60680841995498,8.72808837890625,228.6
405548,EJU86XD,,440484,,,LIEO,LIMC,2021-07-05 16:51:22+00:00,2021-07-05 17:41:44+00:00,2021-07-05 00:00:00+00:00,40.84103393554688,9.40771484375,1219.2,45.62328791214248,8.724861145019531,220.98
405793,RYR7WK,,4d2215,9H-QBS,B738,LICB,LIMC,2021-07-05 16:54:08+00:00,2021-07-05 18:29:10+00:00,2021-07-05 00:00:00+00:00,36.98095806574417,14.5863209600034,304.8,45.61895855402542,8.726097106933594,220.98
406215,EJU68MN,,440096,,,,LIMC,2021-07-05 16:59:11+00:00,2021-07-05 20:03:35+00:00,2021-07-05 00:00:00+00:00,30.245361328125,-12.04333137063418,10058.4,45.62150573730469,8.725355194836128,205.74
406697,WZZ1472,,471f92,HA-LYW,A320,EYVI,LIMC,2021-07-05 17:04:39+00:00,2021-07-05 19:20:20+00:00,2021-07-05 00:00:00+00:00,54.62393188476562,25.27865241555607,304.8,45.62333679199219,8.724886266196647,220.98
407055,VLG9434,VY9434,346089,,,LFPO,LIMC,2021-07-05 17:08:34+00:00,2021-07-05 18:10:59+00:00,2021-07-05 00:00:00+00:00,48.7298583984375,2.34493054841694,0.0,45.62498474121094,8.724417337557165,228.6
407137,EJU62PN,,44056b,OE-LKD,A319,LEMH,LIMC,2021-07-05 17:09:30+00:00,2021-07-05 18:19:12+00:00,2021-07-05 00:00:00+00:00,39.85635013903602,4.21728515625,0.0,45.62328791214248,8.724861145019531,220.98
407799,WZZ26XR,,471efd,,,LHBP,LIMC,2021-07-05 17:17:00+00:00,2021-07-05 18:41:58+00:00,2021-07-05 00:00:00+00:00,47.43104553222656,19.24935150146484,0.0,45.62454482256356,8.724517822265625,228.6
408408,RYR74BT,,4d2219,,,,LIMC,2021-07-05 17:24:06+00:00,2021-07-05 18:52:53+00:00,2021-07-05 00:00:00+00:00,37.64341735839844,15.32277208693484,3352.8,45.61988959878177,8.725822448730469,220.98
409050,RYR320A,,4d22b4,,,LOWW,LIMC,2021-07-05 17:32:09+00:00,2021-07-05 18:36:16+00:00,2021-07-05 00:00:00+00:00,48.11116751977953,16.57564016488882,0.0,45.62594138969809,8.724105834960938,228.6
409135,RYR37KC,,4d225c,,,,LIMC,2021-07-05 17:33:10+00:00,2021-07-05 20:07:37+00:00,2021-07-05 00:00:00+00:00,35.78512418068061,24.93551700673205,6096.0,45.61601257324219,8.726828970560215,220.98
409240,KAL9513,,71be10,HL7610,B748,EDDF,LIMC,2021-07-05 17:34:15+00:00,2021-07-05 18:38:37+00:00,2021-07-05 00:00:00+00:00,50.02887725830078,8.569534703304893,0.0,45.63264491194386,8.722251892089844,228.6
409569,EJU67ER,,440145,OE-IZS,A320,LICJ,LIMC,2021-07-05 17:38:11+00:00,2021-07-05 18:57:45+00:00,2021-07-05 00:00:00+00:00,38.24191853151483,13.21314936098845,1219.2,45.61564636230469,8.726962950171494,236.22
411313,BAO961P,,3c5070,D-ADCP,E35L,LIMG,LIMC,2021-07-05 17:58:03+00:00,2021-07-05 18:21:10+00:00,2021-07-05 00:00:00+00:00,44.05112573655985,8.245697021484375,1219.2,45.62136840820312,8.725422184641769,220.98
412632,EJU51JE,,4400c8,,,,LIMC,2021-07-05 18:12:05+00:00,2021-07-05 19:42:15+00:00,2021-07-05 00:00:00+00:00,37.56047058105469,15.31675298163231,2743.2,45.61421022576801,8.727401733398438,236.22
412683,NOS1456,,4cac36,,,,LIMC,2021-07-05 18:12:37+00:00,2021-07-05 21:46:41+00:00,2021-07-05 00:00:00+00:00,29.53530004469015,-14.52532599954044,7315.200000000001,45.62030856892214,8.736259460449219,198.12
413122,EJU9046,,440030,,,LEPA,LIMC,2021-07-05 18:17:43+00:00,2021-07-05 19:29:52+00:00,2021-07-05 00:00:00+00:00,39.55250368279926,2.72186279296875,0.0,45.62389309123411,8.724655151367188,220.98
414622,BCS4853,,407493,,,LJLJ,LIMC,2021-07-05 18:34:36+00:00,2021-07-05 19:25:59+00:00,2021-07-05 00:00:00+00:00,46.21632385253906,14.47194169207317,609.6,45.62406921386719,8.724618306974087,228.6
414773,VLG6338,,344645,EC-MEA,A320,LEBL,LIMC,2021-07-05 18:36:24+00:00,2021-07-05 19:45:59+00:00,2021-07-05 00:00:00+00:00,41.29019165039062,2.0972900390625,0.0,45.61881889731197,8.726097106933594,213.36
415595,WZZ171,,471f31,,,,LIMC,2021-07-05 18:46:04+00:00,2021-07-05 20:17:59+00:00,2021-07-05 00:00:00+00:00,37.56691108315677,15.25093410326087,2438.4,45.61903381347656,8.726025092892531,213.36
415681,CGF1807,,4520d2,,,,LIMC,2021-07-05 18:47:11+00:00,2021-07-05 19:49:27+00:00,2021-07-05 00:00:00+00:00,40.77973937988281,13.945556640625,4572.0,45.62448120117188,8.724551317168446,205.74
416252,BCS42M,,3c5429,D-AEAI,A306,,LIMC,2021-07-05 18:53:48+00:00,2021-07-05 19:52:28+00:00,2021-07-05 00:00:00+00:00,40.81224060058594,13.904541015625,4876.8,45.62741088867188,8.723747439500762,220.98
416345,FDX5041,,a026a5,N109FE,B763,LFPG,LIMC,2021-07-05 18:55:03+00:00,2021-07-05 19:55:15+00:00,2021-07-05 00:00:00+00:00,49.02113575046345,2.522952431126645,0.0,45.6265869140625,8.723948408917684,220.98
