,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
18656,AFL2416,,4249b4,VQ-BIT,A320,UUEE,LIMC,2019-07-01 04:10:53+00:00,2019-07-01 07:29:54+00:00,2019-07-01 00:00:00+00:00,55.9667296328787,37.36982345581055,609.6,45.6328353881836,8.716981469131099,
19305,RYR46JU,FR8,4ca93c,,,EDDT,LIMC,2019-07-01 04:23:28+00:00,2019-07-01 05:49:26+00:00,2019-07-01 00:00:00+00:00,52.55575406349311,13.26654052734375,0.0,45.61807250976562,8.726293052115093,160.02
19540,LGL91M,,4d00ca,LX-LGG,DH8D,ELLX,LIMC,2019-07-01 04:27:59+00:00,2019-07-01 05:33:17+00:00,2019-07-01 00:00:00+00:00,49.63115627482786,6.216313130146746,304.8,45.63249206542969,8.72046493902439,
19644,WZZ6PA,,471f7a,,,LHBP,LIMC,2019-07-01 04:29:57+00:00,2019-07-01 05:51:56+00:00,2019-07-01 00:00:00+00:00,47.42309053065414,19.29361196664663,304.8,45.62556897179555,8.724174499511719,167.64
19684,BEL6DR,SN3153,44ce6e,OO-SSN,A319,EBBR,LIMC,2019-07-01 04:30:36+00:00,2019-07-01 05:34:48+00:00,2019-07-01 00:00:00+00:00,50.88820635262182,4.42474365234375,609.6,45.62159729003906,8.725288205030488,152.4
19736,AZA787,,4ca262,EI-DIP,A332,,LIMC,2019-07-01 04:31:21+00:00,2019-07-01 16:40:00+00:00,2019-07-01 00:00:00+00:00,36.03982543945312,140.123405456543,2438.4,45.63632583618164,8.73153500440644,
19890,EJU65KL,,4400eb,,,,LIMC,2019-07-01 04:34:16+00:00,2019-07-01 05:29:16+00:00,2019-07-01 00:00:00+00:00,41.24519348144531,14.026123046875,3962.4,45.62910694186971,8.723281860351562,167.64
19911,CLX97F,,4d0118,LX-VCN,B748,KORD,LIMC,2019-07-01 04:34:43+00:00,2019-07-01 12:50:59+00:00,2019-07-01 00:00:00+00:00,41.982204631223524,-87.98809672510903,609.6,45.639022568524894,8.719316482543945,198.12
20086,VLG99VS,,3453c3,EC-MRF,A321,LFPO,LIMC,2019-07-01 04:37:56+00:00,2019-07-01 05:39:26+00:00,2019-07-01 00:00:00+00:00,48.71649169921875,2.306565504807692,304.8,45.608996375132406,8.728775024414062,205.74
20170,AUA51V,,440667,OE-LBK,A320,LOWW,LIMC,2019-07-01 04:39:33+00:00,2019-07-01 05:41:45+00:00,2019-07-01 00:00:00+00:00,48.119837874073106,16.54231144831731,304.8,45.6233577404992,8.717273712158201,175.26
20868,EWG8GW,EW7822,3c56f5,D-AEWU,A320,EDDH,LIMC,2019-07-01 04:52:03+00:00,2019-07-01 06:24:45+00:00,2019-07-01 00:00:00+00:00,53.64706420898438,9.98162841796875,0.0,45.62251281738281,8.725087235613568,160.02
20870,RYR4948,,4ca8d6,EI-ENK,B738,LEMG,LIMC,2019-07-01 04:52:04+00:00,2019-07-01 07:03:29+00:00,2019-07-01 00:00:00+00:00,36.68604963916843,-4.514621166472693,0.0,45.61788940429688,8.726360041920731,160.02
20945,RYR764E,FR5514,4ca511,EI-FIZ,B738,,LIMC,2019-07-01 04:53:13+00:00,2019-07-01 06:29:27+00:00,2019-07-01 00:00:00+00:00,37.70013427734375,15.335277800864361,4267.2,45.63330828133276,8.721513748168945,
21307,TAR2002,,02a1cc,TS-IOM,B736,,LIMC,2019-07-01 05:00:20+00:00,2019-07-01 06:14:18+00:00,2019-07-01 00:00:00+00:00,37.79800415039062,9.18807658743351,11582.4,45.633338928222656,8.720866877858231,
21450,VLG6375,VY6375,3444cc,EC-MAN,A320,,LIMC,2019-07-01 05:02:30+00:00,2019-07-01 06:07:17+00:00,2019-07-01 00:00:00+00:00,39.40204685017214,3.61175537109375,9448.8,45.612255031779654,8.727813720703125,190.5
21495,RYR2961,FR2961,4ca34b,EI-FIB,B738,EBBR,LIMC,2019-07-01 05:03:20+00:00,2019-07-01 06:09:29+00:00,2019-07-01 00:00:00+00:00,50.90611267089844,4.480640308277027,0.0,45.62170513605667,8.725273132324219,160.02
21532,EWG1YJ,,3c4b4b,D-ABZK,A320,EDDL,LIMC,2019-07-01 05:03:59+00:00,2019-07-01 06:15:24+00:00,2019-07-01 00:00:00+00:00,51.283946926310904,6.7610931396484375,0.0,45.61683654785156,8.726628001143293,167.64
21581,THY5XQ,,4baa63,TC-JSC,A321,,LIMC,2019-07-01 05:04:50+00:00,2019-07-01 07:17:29+00:00,2019-07-01 00:00:00+00:00,41.4114990234375,28.61757451837713,1219.2,45.61985778808594,8.72575713366997,160.02
21623,BTI629,BT629,502ce7,,,EVRA,LIMC,2019-07-01 05:05:39+00:00,2019-07-01 07:32:28+00:00,2019-07-01 00:00:00+00:00,56.90171813964844,23.9677906036377,0.0,45.62983703613281,8.718706456626334,
21760,ELY381,LY381,738072,4X-ECB,B772,,LIMC,2019-07-01 05:08:04+00:00,2019-07-01 08:32:17+00:00,2019-07-01 00:00:00+00:00,32.076828002929695,34.453125,2743.2,45.62382326287738,8.724706649780272,
21927,EJU38ML,,440209,,,,LIMC,2019-07-01 05:11:00+00:00,2019-07-01 06:38:59+00:00,2019-07-01 00:00:00+00:00,37.712247169623936,15.33601843792459,3962.4,45.62719830011917,8.723762512207031,167.64
22156,NOS770,,4ca8fc,,,,LIMC,2019-07-01 05:14:47+00:00,2019-07-01 12:35:28+00:00,2019-07-01 00:00:00+00:00,28.5281982421875,-67.20447833721454,10972.8,45.63327026367188,8.72028071705888,
22735,MEA235,,5000b3,T7-MRE,A320,,LIMC,2019-07-01 05:24:47+00:00,2019-07-01 08:54:50+00:00,2019-07-01 00:00:00+00:00,33.99993896484375,35.33152677574936,2743.2,45.62040710449219,8.72562315405869,167.64
22836,EJU86LZ,,4402e8,,,EDDB,LIMC,2019-07-01 05:26:12+00:00,2019-07-01 06:48:35+00:00,2019-07-01 00:00:00+00:00,52.378413313526224,13.52528817313058,0.0,45.61784130031779,8.726303100585938,160.02
22923,DLH1HH,,3c65c5,D-AINE,A20N,EDDF,LIMC,2019-07-01 05:27:48+00:00,2019-07-01 06:32:43+00:00,2019-07-01 00:00:00+00:00,50.03559494018555,8.538906699732728,0.0,45.61848449707031,8.726159072503812,160.02
22929,CSA718,OK718,49d08e,OK-SWT,B737,LKBU,LIMC,2019-07-01 05:27:59+00:00,2019-07-01 06:34:48+00:00,2019-07-01 00:00:00+00:00,50.00459832660222,14.038968472867401,1524.0,45.62347412109375,8.702888488769531,144.78
23024,ASL58M,,4c01e2,YU-APC,A319,LYBE,LIMC,2019-07-01 05:29:45+00:00,2019-07-01 06:46:10+00:00,2019-07-01 00:00:00+00:00,44.84111022949219,20.25591169084822,304.8,45.61862182617188,8.726092082698171,152.4
23026,EWG5EG,EW824,3c49d4,D-ABNT,A320,EDDK,LIMC,2019-07-01 05:29:50+00:00,2019-07-01 06:36:48+00:00,2019-07-01 00:00:00+00:00,50.87741088867188,7.133467390730576,0.0,45.61518782276218,8.727058410644531,167.64
23156,FIN46D,,461f96,OH-LZA,A321,EFHK,LIMC,2019-07-01 05:32:25+00:00,2019-07-01 08:36:41+00:00,2019-07-01 00:00:00+00:00,60.32507815603482,24.964248112269807,0.0,45.61418151855469,8.727364889005338,10469.88
23457,QTR1NN,,06a0f7,A7-ALC,A359,OTHH,LIMC,2019-07-01 05:37:40+00:00,2019-07-01 11:16:59+00:00,2019-07-01 00:00:00+00:00,25.26869201660156,51.59957885742188,0.0,45.63583374023438,8.731886700886053,
23513,SWR612Q,,4b19fa,,,LSZH,LIMC,2019-07-01 05:38:48+00:00,2019-07-01 06:12:26+00:00,2019-07-01 00:00:00+00:00,47.45681762695312,8.567619323730469,304.8,45.63235473632812,8.720615666087081,
24117,AFL2410,,424945,VQ-BEH,A320,UUEE,LIMC,2019-07-01 05:50:03+00:00,2019-07-01 09:08:51+00:00,2019-07-01 00:00:00+00:00,55.9610595703125,37.34227960759943,609.6,45.6194240764036,8.72589111328125,160.02
24211,TAP818C,,495283,CS-TTC,A319,,LIMC,2019-07-01 05:52:00+00:00,2019-07-01 07:36:44+00:00,2019-07-01 00:00:00+00:00,41.37126159667969,-7.76580810546875,5486.4000000000015,45.61033630371094,8.72843672589558,182.88
24458,AEE6MP,,4692cf,SX-DVO,A321,LGAV,LIMC,2019-07-01 05:57:03+00:00,2019-07-01 07:55:20+00:00,2019-07-01 00:00:00+00:00,37.99717712402344,24.01278232006317,1219.2,45.61397746457892,8.727401733398438,175.26
24600,QAF4,,06a00f,A7-AAG,A320,,LIMC,2019-07-01 05:59:55+00:00,2019-07-01 07:03:12+00:00,2019-07-01 00:00:00+00:00,40.08302307128906,3.81396484375,7924.8,45.63292422537076,8.717617034912108,
24625,AEA1065,UX1065,342058,EC-ISN,B738,LEMD,LIMC,2019-07-01 06:00:33+00:00,2019-07-01 07:33:16+00:00,2019-07-01 00:00:00+00:00,40.53205587096133,-3.5592582009055604,609.6,45.61747741699219,8.726427031726372,160.02
24654,MWIND,,43ea19,M-WIND,G650,LIEO,LIMC,2019-07-01 06:01:04+00:00,2019-07-01 06:55:49+00:00,2019-07-01 00:00:00+00:00,40.8633681475106,9.450052434747867,914.4,45.622775837526476,8.724998474121094,167.64
24712,VLG33F,,34608f,,,LEBL,LIMC,2019-07-01 06:02:07+00:00,2019-07-01 07:08:24+00:00,2019-07-01 00:00:00+00:00,41.22821044921875,2.0611572265625,609.6,45.63331604003906,8.720632413538493,
25342,AAF643,ZI643,39840f,F-HBAP,A320,LFPO,LIMC,2019-07-01 06:14:05+00:00,2019-07-01 07:19:53+00:00,2019-07-01 00:00:00+00:00,48.715334100238344,2.302864476254112,304.8,45.62393964347193,8.724655151367188,167.64
25500,EZY92KE,,400cd5,G-EZIV,A319,EGKK,LIMC,2019-07-01 06:16:59+00:00,2019-07-01 07:45:29+00:00,2019-07-01 00:00:00+00:00,51.14364624023438,-0.2221019847972912,304.8,45.62599182128906,8.724149378334605,160.02
26326,UAE4PV,,89639b,A6-EOB,A388,OMDB,LIMC,2019-07-01 06:33:16+00:00,2019-07-01 12:37:39+00:00,2019-07-01 00:00:00+00:00,25.24137981867386,55.37153423957107,0.0,45.63503071413201,8.721633911132812,182.88
26390,EJU2824,,440175,,,,LIMC,2019-07-01 06:34:11+00:00,2019-07-01 07:50:29+00:00,2019-07-01 00:00:00+00:00,40.78027240300582,17.78911243785511,1524.0,45.60896301269531,8.728771674923781,205.74
26591,EZY71VR,,400bdb,G-EZPG,A319,EGGW,LIMC,2019-07-01 06:38:03+00:00,2019-07-01 08:15:44+00:00,2019-07-01 00:00:00+00:00,51.87134306309586,-0.386962890625,0.0,45.6126708984375,8.727699838033537,198.12
27057,VDA2108,,152c97,RA-76951,IL76,WMKK,LIMC,2019-07-01 06:47:41+00:00,2019-07-02 12:02:59+00:00,2019-07-02 00:00:00+00:00,2.707664360434322,101.72245946423759,304.8,45.62235686738613,8.735984802246094,190.5
27097,EJU84TM,,44003e,,,EHAM,LIMC,2019-07-01 06:48:35+00:00,2019-07-01 08:10:52+00:00,2019-07-01 00:00:00+00:00,52.31435743428893,4.7559814453125,-304.8,45.61504816604873,8.727127075195312,175.26
27182,SAS71K,,45ac45,OY-KBE,A321,EKCH,LIMC,2019-07-01 06:50:18+00:00,2019-07-01 08:48:28+00:00,2019-07-01 00:00:00+00:00,55.6195895954714,12.64429807662964,0.0,45.616165419756356,8.726783752441406,160.02
27284,TAP822V,,4951d8,CS-TNX,A320,LPAR,LIMC,2019-07-01 06:52:26+00:00,2019-07-01 09:06:48+00:00,2019-07-01 00:00:00+00:00,38.83845520019531,-9.084021526834249,609.6,45.62086486816406,8.725489174447409,160.02
27335,AFR83DG,AF1830,3950cf,,,LFPG,LIMC,2019-07-01 06:53:42+00:00,2019-07-01 08:03:45+00:00,2019-07-01 00:00:00+00:00,49.02132195941472,2.5266386333264803,0.0,45.61276245117188,8.727699838033537,190.5
27425,LBT6638,,02a1ae,TS-INO,A320,,LIMC,2019-07-01 06:55:37+00:00,2019-07-01 08:24:54+00:00,2019-07-01 00:00:00+00:00,36.53689626920021,9.162831407912234,11582.4,45.61207580566406,8.727900807450457,198.12
27696,SDM6673,,424246,VP-BIQ,A319,,LIMC,2019-07-01 07:01:10+00:00,2019-07-01 10:17:59+00:00,2019-07-01 00:00:00+00:00,59.70482777740995,30.27254301926185,3048.0,45.61709646451271,8.726577758789062,167.64
27928,NOS409,,30019c,I-NEOU,B738,,LIMC,2019-07-01 07:05:55+00:00,2019-07-01 08:43:42+00:00,2019-07-01 00:00:00+00:00,39.98876953125,19.12030029296875,6096.0,45.617049912274894,8.726577758789062,160.02
28048,BAW572,BA572,400804,G-EUPD,A319,EGLL,LIMC,2019-07-01 07:08:33+00:00,2019-07-01 08:46:12+00:00,2019-07-01 00:00:00+00:00,51.477464578919495,-0.4781341552734375,0.0,45.62306213378906,8.724886266196648,160.02
28545,EJU51AU,,440128,OE-IJZ,A320,ELLX,LIMC,2019-07-01 07:18:34+00:00,2019-07-01 08:22:28+00:00,2019-07-01 00:00:00+00:00,49.631098084530585,6.217500841295397,304.8,45.61042785644531,8.72836973608994,175.26
28595,DLH248,LH248,3c6449,D-AIBI,A319,EDDF,LIMC,2019-07-01 07:19:50+00:00,2019-07-01 08:17:50+00:00,2019-07-01 00:00:00+00:00,50.0115966796875,8.526113409745065,0.0,45.60978776317532,8.728500366210938,198.12
28934,RYR30WC,FR1439,4ca980,EI-ESY,B738,,LIMC,2019-07-01 07:25:51+00:00,2019-07-01 08:50:15+00:00,2019-07-01 00:00:00+00:00,38.2979736328125,12.89941016663896,2743.2,45.62049865722656,8.72562315405869,160.02
29236,EJU29TH,,440735,,,,LIMC,2019-07-01 07:31:39+00:00,2019-07-01 08:41:45+00:00,2019-07-01 00:00:00+00:00,40.406038963188564,4.35639121315696,6705.6,45.62123961367849,8.725410461425781,160.02
29256,RAM954V,,0200ae,CN-ROY,B738,,LIMC,2019-07-01 07:31:59+00:00,2019-07-01 09:45:27+00:00,2019-07-01 00:00:00+00:00,34.80962203720868,-6.6425514221191415,9753.6,45.62137927039195,8.725410461425781,160.02
29432,EJU2902,,4401c3,OE-IJJ,A320,LIEO,LIMC,2019-07-01 07:35:19+00:00,2019-07-01 08:34:25+00:00,2019-07-01 00:00:00+00:00,40.85903878939354,9.442312067205256,609.6,45.60964965820312,8.728570705506861,190.5
29583,EJU31LQ,,44017c,,,,LIMC,2019-07-01 07:38:05+00:00,2019-07-01 08:59:16+00:00,2019-07-01 00:00:00+00:00,39.50637041512182,3.5911865234375,10058.4,45.62718200683594,8.723747439500762,167.64
29640,EJU72JC,,5110fe,,,,LIMC,2019-07-01 07:39:02+00:00,2019-07-01 09:00:58+00:00,2019-07-01 00:00:00+00:00,38.32678326105667,12.88744055706522,2438.4,45.61990356445312,8.72575713366997,160.02
29765,EJU64VU,,440179,,,LIBD,LIMC,2019-07-01 07:41:41+00:00,2019-07-01 09:04:59+00:00,2019-07-01 00:00:00+00:00,41.14114379882812,16.7698974609375,0.0,45.62221721067267,8.725135803222656,160.02
29858,ISS841,,4ca6d6,EI-FNW,B738,,LIMC,2019-07-01 07:43:15+00:00,2019-07-01 08:56:41+00:00,2019-07-01 00:00:00+00:00,39.28464210639565,7.267822265625,11582.4,45.61825561523438,8.726226062309452,160.02
29965,RYR99RK,FR5461,4ca648,EI-DYF,B738,LICA,LIMC,2019-07-01 07:45:09+00:00,2019-07-01 09:10:24+00:00,2019-07-01 00:00:00+00:00,38.95243835449219,16.08076012652853,1524.0,45.617701643604356,8.726371765136719,167.64
30067,SAS4719,,478353,LN-RPR,B738,ENKJ,LIMC,2019-07-01 07:47:14+00:00,2019-07-01 10:08:21+00:00,2019-07-01 00:00:00+00:00,60.05305480957031,11.06721023033405,1828.8,45.62393188476562,8.735269686070882,160.02
30115,UTA787,UT787,424905,VQ-BJH,B738,UUWW,LIMC,2019-07-01 07:48:09+00:00,2019-07-01 11:00:24+00:00,2019-07-01 00:00:00+00:00,55.5160108663268,37.10494995117188,1219.2,45.6176085391287,8.7264404296875,175.26
30209,AZA24XC,,4caa1a,EI-RDE,E75S,LIRF,LIMC,2019-07-01 07:49:47+00:00,2019-07-01 08:54:24+00:00,2019-07-01 00:00:00+00:00,41.798090530654136,12.22854969113372,0.0,45.63005447387695,8.72029746451029,
30314,EJU2796,,44083f,,,LPFR,LIMC,2019-07-01 07:52:05+00:00,2019-07-01 10:15:47+00:00,2019-07-01 00:00:00+00:00,37.02346801757812,-8.027499584441442,304.8,45.621006852489394,8.725479125976562,167.64
30471,MOZ331,,44031a,OE-FGK,C525,,LIMC,2019-07-01 07:55:31+00:00,2019-07-01 09:33:40+00:00,2019-07-01 00:00:00+00:00,46.28353830111229,20.25933837890625,8839.2,45.628536676956436,8.723384857177733,182.88
30753,EJU98YZ,,440171,,,EKCH,LIMC,2019-07-01 08:01:22+00:00,2019-07-01 09:59:41+00:00,2019-07-01 00:00:00+00:00,55.59883117675781,12.61380282315341,0.0,45.62516784667969,8.724350347751527,167.64
31029,EJU81MP,,44056d,,,,LIMC,2019-07-01 08:06:39+00:00,2019-07-01 09:39:52+00:00,2019-07-01 00:00:00+00:00,37.68915725966632,15.4219386888587,3962.4,45.62024688720703,8.72570689131574,
31122,AFL2612,,424380,,,UUEE,LIMC,2019-07-01 08:08:31+00:00,2019-07-01 11:35:59+00:00,2019-07-01 00:00:00+00:00,55.957046767412606,37.31463432312012,914.4,45.61198425292969,8.727967797256099,198.12
31341,ISS624,IG624,4a1961,YR-FKA,F100,LIEE,LIMC,2019-07-01 08:12:09+00:00,2019-07-01 09:16:28+00:00,2019-07-01 00:00:00+00:00,39.23698425292969,9.066944951596467,0.0,45.61556024066472,8.723831176757812,167.64
31552,EJU29MU,,440484,,,LIEE,LIMC,2019-07-01 08:16:21+00:00,2019-07-01 09:20:20+00:00,2019-07-01 00:00:00+00:00,39.241162316273844,9.066162109375,0.0,45.62487068822829,8.724449157714844,167.64
31671,EJU93FM,,44061b,,,EGKK,LIMC,2019-07-01 08:18:45+00:00,2019-07-01 09:50:23+00:00,2019-07-01 00:00:00+00:00,51.145035048662606,-0.2126312255859375,0.0,45.62081909179688,8.736073563738568,160.02
31816,VLG6332,VY6332,344157,EC-LOC,A320,,LIMC,2019-07-01 08:21:50+00:00,2019-07-01 09:27:29+00:00,2019-07-01 00:00:00+00:00,41.13192800748146,2.012807672674006,1828.8,45.6170654296875,8.726561011337653,167.64
31901,KAC163,,70604e,9K-APB,A332,,LIMC,2019-07-01 08:23:08+00:00,2019-07-01 11:22:18+00:00,2019-07-01 00:00:00+00:00,40.76985168457031,36.64910888671875,10058.4,45.62852503889698,8.72343635559082,175.26
32022,QTR8444,,06a1e8,A7-BFK,B77L,EGSS,LIMC,2019-07-01 08:25:39+00:00,2019-07-01 10:07:21+00:00,2019-07-01 00:00:00+00:00,51.8787448689089,0.2260589599609375,0.0,45.63085556030273,8.72277608731898,182.88
32240,EJU2960,,5110f5,,,LGSR,LIMC,2019-07-01 08:30:11+00:00,2019-07-01 10:41:51+00:00,2019-07-01 00:00:00+00:00,36.51287841796875,25.444622039794922,914.4,45.62077331542969,8.72562315405869,175.26
