,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
20049,RYR4659,FR4659,4cab96,EI-FTK,B738,LIBD,LIME,2019-07-01 04:37:13+00:00,2019-07-01 05:42:28+00:00,2019-07-01 00:00:00+00:00,41.133324574616,16.74191561612216,0.0,45.655734821901476,9.771926879882812,388.62
20143,RYR23JX,FR4522,4ca769,EI-EFN,B738,EBCI,LIME,2019-07-01 04:39:10+00:00,2019-07-01 05:47:48+00:00,2019-07-01 00:00:00+00:00,50.45610848119704,4.439664273648648,0.0,45.65556335449219,9.772606826410062,396.24
20436,RYR6AU,FR6353,4ca567,EI-DWB,B738,LEBL,LIME,2019-07-01 04:44:13+00:00,2019-07-01 06:01:57+00:00,2019-07-01 00:00:00+00:00,41.25324313923464,2.060061368075284,609.6,45.655362403998936,9.774192810058594,403.86
20502,RYR9XA,,4cabbe,EI-FRO,B738,,LIME,2019-07-01 04:45:19+00:00,2019-07-01 05:58:56+00:00,2019-07-01 00:00:00+00:00,38.3082275390625,12.907766788563832,2743.2,45.6551513671875,9.77508544921875,403.86
20662,RYR22XH,FR4632,4ca4ea,EI-DPF,B738,,LIME,2019-07-01 04:48:16+00:00,2019-07-01 06:04:46+00:00,2019-07-01 00:00:00+00:00,40.48750305175781,1.00054931640625,10058.4,45.65560913085938,9.772673816215704,388.62
20664,RYR28JZ,FR4036,4cab9a,EI-FTO,B738,,LIME,2019-07-01 04:48:18+00:00,2019-07-01 05:25:51+00:00,2019-07-01 00:00:00+00:00,43.04876295186705,13.640638078962052,6705.6,45.65533447265625,9.773879632717227,403.86
21134,WZZ13CB,,471f71,HA-LXP,A321,LBSF,LIME,2019-07-01 04:56:58+00:00,2019-07-01 06:30:49+00:00,2019-07-01 00:00:00+00:00,42.81051635742188,23.38574076807776,2133.6,45.65565490722656,9.77247284679878,10972.8
22506,RYR26AE,FR4732,4cabb4,EI-GDC,B738,EDDB,LIME,2019-07-01 05:20:52+00:00,2019-07-01 06:40:25+00:00,2019-07-01 00:00:00+00:00,52.36807250976562,13.48640441894531,0.0,45.655517578125,9.773075755049543,396.24
23106,RYR6FJ,,4ca1ff,EI-DCF,B738,EIDW,LIME,2019-07-01 05:31:13+00:00,2019-07-01 07:28:28+00:00,2019-07-01 00:00:00+00:00,53.42381286621094,-6.3226318359375,609.6,45.65377807617188,9.782387338033537,411.48
23789,RYR53AF,FR4703,4ca2ab,EI-DHX,B738,,LIME,2019-07-01 05:44:02+00:00,2019-07-01 07:50:38+00:00,2019-07-01 00:00:00+00:00,41.42335510253906,-7.8233892267400575,6400.8,45.65277099609375,9.788081471512957,449.58
23897,LDM857B,,4402c6,,,LOWW,LIME,2019-07-01 05:45:48+00:00,2019-07-01 06:45:42+00:00,2019-07-01 00:00:00+00:00,48.11364642644332,16.56160794771634,0.0,45.655362403998936,9.773849487304688,396.24
24607,PGT3NA,,4bb84c,TC-NBL,A20N,LTFJ,LIME,2019-07-01 06:00:07+00:00,2019-07-01 08:19:29+00:00,2019-07-01 00:00:00+00:00,40.90296936035156,29.3209228515625,0.0,45.65601413532839,9.770347595214844,388.62
25149,RYR8WE,FR8411,4ca8a9,EI-FTG,B738,LHBP,LIME,2019-07-01 06:10:54+00:00,2019-07-01 07:24:06+00:00,2019-07-01 00:00:00+00:00,47.44363403320312,19.22895812988281,0.0,45.65508309057204,9.775634765625,403.86
25638,MAC457,,02012b,CN-NML,A320,,LIME,2019-07-01 06:19:32+00:00,2019-07-01 08:35:57+00:00,2019-07-01 00:00:00+00:00,34.76422119140625,-6.595888721699621,9448.8,45.65377807617188,9.782320348227897,434.34
27053,RYR8Q,FR4232,4ca223,EI-DCI,B738,LFOB,LIME,2019-07-01 06:47:39+00:00,2019-07-01 07:58:11+00:00,2019-07-01 00:00:00+00:00,49.44038520425054,2.2354208456503377,914.4,45.6523830607786,9.78984832763672,434.34
27086,RYR46EY,FR8886,4ca25b,EI-DHF,B738,,LIME,2019-07-01 06:48:18+00:00,2019-07-01 08:00:58+00:00,2019-07-01 00:00:00+00:00,40.77461242675781,17.77960205078125,1219.2,45.65501403808594,9.775822337080793,403.86
27467,RYR4PP,,4ca5ed,EI-FOH,B738,EDDK,LIME,2019-07-01 06:56:25+00:00,2019-07-01 08:04:42+00:00,2019-07-01 00:00:00+00:00,50.87782287597656,7.13294776710304,0.0,45.65469360351562,9.777497082221801,403.86
27555,RYR66LU,,4cafd2,,,LGAV,LIME,2019-07-01 06:58:26+00:00,2019-07-01 09:01:27+00:00,2019-07-01 00:00:00+00:00,37.99300371590307,24.0093065344769,1219.2,45.652569269729874,9.789093017578123,457.2
27622,RYR4QF,FR4112,4ca1fe,EI-DCG,B738,,LIME,2019-07-01 06:59:52+00:00,2019-07-01 07:54:40+00:00,2019-07-01 00:00:00+00:00,41.02662684553761,14.07392328435724,5181.6,45.6507568359375,9.798732850609756,502.92
27720,RYR36TJ,FR3993,4cacdd,,,LROP,LIME,2019-07-01 07:01:37+00:00,2019-07-01 08:52:39+00:00,2019-07-01 00:00:00+00:00,44.57675170898438,26.08854021344866,0.0,45.65154512049789,9.793968200683594,464.82000000000016
28468,RYR50NU,FR2991,4ca646,EI-DYD,B738,EKCH,LIME,2019-07-01 07:17:01+00:00,2019-07-01 09:06:21+00:00,2019-07-01 00:00:00+00:00,55.60295104980469,12.62012828480113,0.0,45.65312789658368,9.786277770996094,441.96
28481,RYR5GB,,4ca61e,EI-DWR,B738,LEZG,LIME,2019-07-01 07:17:12+00:00,2019-07-01 08:54:58+00:00,2019-07-01 00:00:00+00:00,41.66006314552436,-1.019045807594477,0.0,45.65185546875,9.792703768102132,472.44
28694,RYR2188,FR2188,4cafc0,,,EGMC,LIME,2019-07-01 07:21:37+00:00,2019-07-01 08:49:29+00:00,2019-07-01 00:00:00+00:00,51.56222534179688,0.6753622519003378,0.0,45.65158081054688,9.79384259479802,472.44
29349,RYR79CP,FR5512,4caa60,EI-EXE,B738,,LIME,2019-07-01 07:33:41+00:00,2019-07-01 08:46:12+00:00,2019-07-01 00:00:00+00:00,46.2542724609375,20.19534971655869,7315.200000000003,45.65290832519531,9.78607177734375,441.96
29399,RYR1A,FR7452,4ca56f,EI-DWJ,B738,,LIME,2019-07-01 07:34:44+00:00,2019-07-01 08:59:11+00:00,2019-07-01 00:00:00+00:00,37.68997192382812,15.426733138713427,3962.4,45.65494343385858,9.776458740234377,426.72
29681,RYR5HF,,4ca224,EI-DCH,B738,EGSS,LIME,2019-07-01 07:39:55+00:00,2019-07-01 09:16:59+00:00,2019-07-01 00:00:00+00:00,51.876929331633995,0.2227783203125,0.0,45.652569269729874,9.78874969482422,457.2
30543,RYR66MK,FR5093,4ca79d,EI-FTE,B738,LICA,LIME,2019-07-01 07:57:08+00:00,2019-07-01 09:22:59+00:00,2019-07-01 00:00:00+00:00,38.90753173828125,16.22465714164402,0.0,45.653174448821495,9.785797119140623,449.58
31067,RYR9NF,FR6991,4ca56a,EI-DWE,B738,LEMD,LIME,2019-07-01 08:07:30+00:00,2019-07-01 09:48:19+00:00,2019-07-01 00:00:00+00:00,40.53629212460275,-3.558696400035502,609.6,45.654757224907314,9.777351379394533,411.48
31640,RYR77EZ,FR5508,4ca659,EI-FRH,B738,LKPR,LIME,2019-07-01 08:18:13+00:00,2019-07-01 09:19:59+00:00,2019-07-01 00:00:00+00:00,50.08941650390625,14.185445685135686,914.4,45.65327453613281,9.785267899676068,441.96
32495,RYR86RU,,4ca78e,EI-FTT,B738,EDDH,LIME,2019-07-01 08:35:07+00:00,2019-07-01 10:03:41+00:00,2019-07-01 00:00:00+00:00,53.630691786943856,9.995700611787685,0.0,45.65460205078125,9.778501929306405,403.86
32536,RYR456N,FR4674,4ca251,EI-DCR,B738,LEMG,LIME,2019-07-01 08:35:54+00:00,2019-07-01 10:40:44+00:00,2019-07-01 00:00:00+00:00,36.69033244504767,-4.505504851645583,0.0,45.65494343385858,9.775772094726562,411.48
33185,RYR2JJ,FR4549,4ca816,EI-EKX,B738,,LIME,2019-07-01 08:49:30+00:00,2019-07-01 11:04:56+00:00,2019-07-01 00:00:00+00:00,35.605898065082094,24.318880121758646,2133.6,45.65423583984375,9.779707745807928,419.1
33585,RYR5AC,,4ca5e1,EI-FRE,B738,,LIME,2019-07-01 08:58:04+00:00,2019-07-01 10:13:58+00:00,2019-07-01 00:00:00+00:00,39.34008582163665,3.45404052734375,10363.2,45.65446472167969,9.779104837557165,419.1
34581,RYR8TN,FR6093,4ca93e,,,,LIME,2019-07-01 09:16:40+00:00,2019-07-01 16:28:56+00:00,2019-07-01 00:00:00+00:00,42.09732831534693,-9.202455032703485,7924.8,45.65322100105932,9.784904479980467,472.44
35352,RYR9UA,,4ca61c,EI-DWO,B738,EIKN,LIME,2019-07-01 09:31:43+00:00,2019-07-01 11:47:19+00:00,2019-07-01 00:00:00+00:00,53.90281677246094,-8.873343331473166,609.6,45.65473937988281,9.77776504144436,426.72
37265,ERN202,EG202,4ca970,,,,LIME,2019-07-01 10:06:37+00:00,2019-07-01 11:10:29+00:00,2019-07-01 00:00:00+00:00,42.07534790039062,18.44960299405185,8229.6,45.654803777145126,9.776939392089844,419.1
38269,PGT7FH,,4b8e13,TC-CPS,B738,LTFJ,LIME,2019-07-01 10:22:40+00:00,2019-07-01 12:40:42+00:00,2019-07-01 00:00:00+00:00,40.90576171875,29.3284912109375,0.0,45.65512964280985,9.775497436523438,419.1
38802,RYR884A,FR8847,4ca376,EI-FIE,B738,,LIME,2019-07-01 10:31:20+00:00,2019-07-01 17:22:16+00:00,2019-07-01 00:00:00+00:00,37.07974191439354,14.71111131751019,5486.4000000000015,45.65508309057204,9.775291442871094,426.72
39707,WZZ4WK,,471f70,HA-LXO,A321,LROP,LIME,2019-07-01 10:45:42+00:00,2019-07-01 12:36:27+00:00,2019-07-01 00:00:00+00:00,44.57684326171875,26.08984810965402,0.0,45.65396118164062,9.781382490948934,434.34
40592,BPA2625,,4d21d2,,,,LIME,2019-07-01 11:00:17+00:00,2019-07-01 11:59:58+00:00,2019-07-01 00:00:00+00:00,43.41888427734375,18.304564010265263,11582.4,45.65242961301642,9.789573669433594,472.44
40892,RYR86XJ,,4ca622,EI-DWV,B738,LEBL,LIME,2019-07-01 11:04:33+00:00,2019-07-01 12:09:29+00:00,2019-07-01 00:00:00+00:00,41.28438658633475,2.229350696910511,1219.2,45.65414428710938,9.780511623475613,419.1
41136,RYR67DX,,4ca1fe,EI-DCG,B738,EDDN,LIME,2019-07-01 11:08:00+00:00,2019-07-01 12:12:26+00:00,2019-07-01 00:00:00+00:00,49.49792377019332,11.08609586148649,0.0,45.65350341796875,9.783928103563262,449.58
41211,VOE1LU,,4caaad,EI-EZC,A319,LIEO,LIME,2019-07-01 11:09:00+00:00,2019-07-01 11:56:28+00:00,2019-07-01 00:00:00+00:00,40.98445051807468,9.636695168235086,1219.2,45.65410549357786,9.780647277832033,411.48
41282,RYR8HH,,4ca5ed,EI-FOH,B738,,LIME,2019-07-01 11:10:01+00:00,2019-07-01 12:03:48+00:00,2019-07-01 00:00:00+00:00,40.92562866210938,14.07977294921875,5181.6,45.65496826171875,9.776425245331557,411.48
42125,RYR63TU,FR7952,4ca25b,EI-DHF,B738,,LIME,2019-07-01 11:21:21+00:00,2019-07-01 12:45:53+00:00,2019-07-01 00:00:00+00:00,37.69022796113612,15.34318343452785,4267.2,45.65270892644332,9.788063049316406,457.2
43168,HAMAX,,471fc7,HA-MAX,C340,,LIME,2019-07-01 11:35:44+00:00,2019-07-01 13:14:29+00:00,2019-07-01 00:00:00+00:00,41.02473449707031,9.6488037109375,1524.0,45.65359497070312,9.789488257431405,624.84
43914,RYR49UU,FR8496,4ca223,EI-DCI,B738,,LIME,2019-07-01 11:46:35+00:00,2019-07-01 12:58:29+00:00,2019-07-01 00:00:00+00:00,40.780737925384,17.78836337002841,1524.0,45.65428161621094,9.779104837557165,426.72
44133,RYR59P,FR4668,4ca56f,EI-DWJ,B738,LIBD,LIME,2019-07-01 11:50:00+00:00,2019-07-01 12:55:18+00:00,2019-07-01 00:00:00+00:00,41.14096069335938,16.7691650390625,0.0,45.655036538334215,9.775772094726562,441.96
45379,RYR71TC,FR9196,4caa5d,EI-EVY,B738,LICJ,LIME,2019-07-01 12:08:16+00:00,2019-07-01 13:23:39+00:00,2019-07-01 00:00:00+00:00,38.22779846191406,13.19405413688497,914.4,45.65423583984375,9.779774735613568,434.34
45842,RYR14UR,,4ca646,EI-DYD,B738,,LIME,2019-07-01 12:14:05+00:00,2019-07-01 13:37:55+00:00,2019-07-01 00:00:00+00:00,38.81661987304688,17.00671652088995,2438.4,45.65424515029131,9.779823303222656,441.96
46046,RYR932P,FR4643,4ca61e,EI-DWR,B738,LZIB,LIME,2019-07-01 12:16:47+00:00,2019-07-01 13:20:17+00:00,2019-07-01 00:00:00+00:00,48.17998336533368,17.19700060392681,304.8,45.6544189453125,9.779037847751523,434.34
47131,RYR7LP,,4ca56a,EI-DWE,B738,LIEA,LIME,2019-07-01 12:31:12+00:00,2019-07-01 13:28:48+00:00,2019-07-01 00:00:00+00:00,40.65339660644531,8.3033447265625,304.8,45.65364074707031,9.783057236089938,449.58
47498,RYR1RL,FR7325,4ca224,EI-DCH,B738,,LIME,2019-07-01 12:36:18+00:00,2019-07-01 14:10:28+00:00,2019-07-01 00:00:00+00:00,35.96076965332031,14.184436798095698,4267.2,45.65267944335938,9.7881484613186,472.44
48209,PBD803,,42438e,,,UUWW,LIME,2019-07-01 12:45:30+00:00,2019-07-01 16:02:54+00:00,2019-07-01 00:00:00+00:00,55.579833984375,37.20503373579545,609.6,45.65267944335938,9.78841642054116,495.3
48292,RYR2006,FR2006,4caa61,EI-EXF,B738,LLBG,LIME,2019-07-01 12:46:30+00:00,2019-07-01 16:08:27+00:00,2019-07-01 00:00:00+00:00,32.00436401367188,34.81990356445313,609.6,45.65478515625,9.776961163776678,441.96
49572,WZZ6YX,,47340d,HA-LPM,A320,LRCV,LIME,2019-07-01 13:03:14+00:00,2019-07-01 14:41:17+00:00,2019-07-01 00:00:00+00:00,44.28816973152807,23.802080852229423,1828.8,45.65452446371821,9.778312683105467,434.34
50675,RYR750D,FR5493,4caa60,EI-EXE,B738,LEMD,LIME,2019-07-01 13:16:07+00:00,2019-07-01 15:01:26+00:00,2019-07-01 00:00:00+00:00,40.475830078125,-3.53851318359375,304.8,45.65409851074219,9.780712592892533,441.96
51464,RYR789E,,4ca79d,EI-FTE,B738,EGSS,LIME,2019-07-01 13:25:17+00:00,2019-07-01 15:05:41+00:00,2019-07-01 00:00:00+00:00,51.87478792869438,0.21942138671875,0.0,45.654803777145126,9.77666473388672,434.34
52585,RYR1SW,,4ca769,EI-EFN,B738,EBCI,LIME,2019-07-01 13:39:10+00:00,2019-07-01 14:52:54+00:00,2019-07-01 00:00:00+00:00,50.434461690611755,4.364986935177365,914.4,45.65327453613281,9.784531011814023,457.2
54000,RYR83VY,FR4876,4cabbc,EI-FRM,B738,LIEE,LIME,2019-07-01 13:56:18+00:00,2019-07-01 15:10:48+00:00,2019-07-01 00:00:00+00:00,39.236600196967686,9.07147216796875,0.0,45.653453762248404,9.783805847167967,449.58
55285,LDM47TJ,,440338,OE-LOU,A320,EDDS,LIME,2019-07-01 14:11:17+00:00,2019-07-01 14:57:55+00:00,2019-07-01 00:00:00+00:00,48.68971252441406,9.221120981069713,304.8,45.65363997119968,9.783050537109377,457.2
56217,RYR3KX,,4ca5e1,EI-FRE,B738,,LIME,2019-07-01 14:22:30+00:00,2019-07-01 15:27:37+00:00,2019-07-01 00:00:00+00:00,43.38487010891154,0.4306248256138392,3962.4,45.65501403808594,9.775487388052593,426.72
57253,TWI131,,4bd182,TC-TLB,B734,,LIME,2019-07-01 14:35:01+00:00,2019-07-01 17:19:26+00:00,2019-07-01 00:00:00+00:00,38.69650113380561,30.71856689453125,9753.6,45.66522216796875,9.785736828315546,441.96
59083,RYR8845,FR8845,4ca251,EI-DCR,B738,,LIME,2019-07-01 14:58:46+00:00,2019-07-01 16:17:28+00:00,2019-07-01 00:00:00+00:00,51.132046974311436,16.66267395019531,1828.8,45.65386962890625,9.782052389005335,472.44
59353,RYR2KJ,FR4114,4ca816,EI-EKX,B738,,LIME,2019-07-01 15:01:56+00:00,2019-07-01 15:55:53+00:00,2019-07-01 00:00:00+00:00,41.0819091796875,14.03350830078125,4572.0,45.65469360351562,9.777564072027438,441.96
60972,BPA2663,,4d21d2,,,,LIME,2019-07-01 15:20:48+00:00,2019-07-01 16:32:29+00:00,2019-07-01 00:00:00+00:00,38.15803527832031,11.94798246343085,9144.0,45.65313720703125,9.785602848704269,480.06
61114,RYR9KC,,4ca61c,EI-DWO,B738,EGSS,LIME,2019-07-01 15:22:21+00:00,2019-07-01 17:04:09+00:00,2019-07-01 00:00:00+00:00,51.87725830078125,0.2235123917863176,0.0,45.65597534179688,9.770396162823934,434.34
62856,RYR7VL,,4ca1fe,EI-DCG,B738,,LIME,2019-07-01 15:44:00+00:00,2019-07-01 17:00:28+00:00,2019-07-01 00:00:00+00:00,38.934150307865465,16.0069580078125,1828.8,45.65326755329714,9.785316467285156,472.44
64001,RYR8VX,FR4705,4ca25b,EI-DHF,B738,LIBD,LIME,2019-07-01 15:58:34+00:00,2019-07-01 17:08:27+00:00,2019-07-01 00:00:00+00:00,41.13880920410156,16.76153564453125,0.0,45.65583801269531,9.771200040491618,403.86
64076,RYR89CY,FR5832,4ca56f,EI-DWJ,B738,LFBD,LIME,2019-07-01 15:59:31+00:00,2019-07-01 17:25:15+00:00,2019-07-01 00:00:00+00:00,44.83731079101562,-0.7029942103794724,0.0,45.65303479210805,9.786346435546877,464.82000000000016
64170,RYR141T,,4cacc3,,,ESKN,LIME,2019-07-01 16:00:35+00:00,2019-07-01 18:24:28+00:00,2019-07-01 00:00:00+00:00,58.775738215042374,16.78509521484375,914.4,45.65322875976562,9.785468869092988,464.82000000000016
64702,BPA9849,,3005cb,I-BPAC,B734,LIMC,LIME,2019-07-01 16:06:36+00:00,2019-07-01 16:25:50+00:00,2019-07-01 00:00:00+00:00,45.65350341796875,8.716579530297256,609.6,45.65299987792969,9.786540705983231,472.44
66301,RYR99AB,FR6514,4ca61e,EI-DWR,B738,LICA,LIME,2019-07-01 16:26:42+00:00,2019-07-01 17:46:58+00:00,2019-07-01 00:00:00+00:00,38.90798950195312,16.22089551842731,0.0,45.65386962890625,9.782052389005335,449.58
66724,RYR6GY,FR5983,4ca708,EI-EBL,B738,LEMD,LIME,2019-07-01 16:31:21+00:00,2019-07-01 18:20:20+00:00,2019-07-01 00:00:00+00:00,40.47798156738281,-3.54058837890625,609.6,45.65547180175781,9.773276724466463,419.1
68377,RYR5836,FR5836,4ca56a,EI-DWE,B738,ELLX,LIME,2019-07-01 16:53:01+00:00,2019-07-01 17:49:54+00:00,2019-07-01 00:00:00+00:00,49.6311149597168,6.2208095349763575,304.8,45.65409851074219,9.780846572503812,449.58
68748,RYR69AE,,4ca223,EI-DCI,B738,,LIME,2019-07-01 16:57:43+00:00,2019-07-01 18:06:46+00:00,2019-07-01 00:00:00+00:00,39.59696960449219,3.876203454059103,10972.8,45.65322875976562,9.785401879287347,457.2
69709,RYR90DY,,4cabc2,EI-FRT,B738,EHEH,LIME,2019-07-01 17:10:00+00:00,2019-07-01 18:17:21+00:00,2019-07-01 00:00:00+00:00,51.43336486816406,5.356057656777872,0.0,45.65423583984375,9.780042694836126,441.96
70091,RYR9RG,,4ca5ed,EI-FOH,B738,LKTB,LIME,2019-07-01 17:14:37+00:00,2019-07-01 18:27:58+00:00,2019-07-01 00:00:00+00:00,49.14962768554688,16.71238825871394,304.8,45.65409851074219,9.781047541920731,441.96
71849,RYR81LN,,4cace0,,,EDDF,LIME,2019-07-01 17:36:55+00:00,2019-07-01 18:35:17+00:00,2019-07-01 00:00:00+00:00,50.02997589111328,8.534027902703535,0.0,45.65424515029131,9.779617309570312,434.34
71982,RYR31RK,FR4844,4ca4f5,EI-DPR,B738,EIDW,LIME,2019-07-01 17:38:37+00:00,2019-07-01 19:37:58+00:00,2019-07-01 00:00:00+00:00,53.42742919921875,-6.380780901227638,609.6,45.654710672669495,9.777557373046877,434.34
72070,RYR8LA,FR8096,4ca97a,EI-ESS,B738,,LIME,2019-07-01 17:39:45+00:00,2019-07-01 18:51:37+00:00,2019-07-01 00:00:00+00:00,40.77406311035156,17.78271484375,1524.0,45.65405894134004,9.780990600585938,449.58
72280,WZZ9MK,,471f80,HA-LYE,A320,,LIME,2019-07-01 17:42:45+00:00,2019-07-01 19:06:54+00:00,2019-07-01 00:00:00+00:00,46.613360906051376,21.96558380126953,8839.2,45.655734821901476,9.771858215332033,411.48
73152,RYR97TY,,4ca646,EI-DYD,B738,,LIME,2019-07-01 17:54:30+00:00,2019-07-01 19:01:12+00:00,2019-07-01 00:00:00+00:00,42.35307312011719,18.89511108398438,11582.4,45.65597534179688,9.770798101657777,396.24
73293,BCS7837,,3c5423,D-AEAC,A306,,LIME,2019-07-01 17:56:26+00:00,2019-07-01 19:52:29+00:00,2019-07-01 00:00:00+00:00,38.0700011172537,24.00727645210598,2743.2,45.6549899860964,9.77570343017578,426.72
73624,RYR278D,FR7749,4cabbc,EI-FRM,B738,LIEE,LIME,2019-07-01 18:01:14+00:00,2019-07-01 19:09:21+00:00,2019-07-01 00:00:00+00:00,39.23652648925781,9.071243949558424,0.0,45.656200344279654,9.769386291503906,403.86
73850,BPA2137,,4ca731,EI-FVA,B734,,LIME,2019-07-01 18:04:07+00:00,2019-07-01 19:19:59+00:00,2019-07-01 00:00:00+00:00,38.24697875976562,15.5645297436004,1524.0,45.65762329101562,9.770932081269057,411.48
75824,BCS808P,,3c71a1,,,EDDP,LIME,2019-07-01 18:31:19+00:00,2019-07-01 19:42:07+00:00,2019-07-01 00:00:00+00:00,51.40782165527344,12.113762932854733,914.4,45.65647965770657,9.76787567138672,381.0
76072,RYR6MM,FR3218,4ca24d,EI-DCY,B738,EGCC,LIME,2019-07-01 18:34:25+00:00,2019-07-01 20:19:59+00:00,2019-07-01 00:00:00+00:00,53.3315471067267,-2.3107640883501968,0.0,45.65299987792969,9.786674685594512,472.44
76176,RYR4016,FR4016,4cab9a,EI-FTO,B738,,LIME,2019-07-01 18:36:01+00:00,2019-07-01 19:15:59+00:00,2019-07-01 00:00:00+00:00,43.1832275390625,13.689795205759447,7010.400000000002,45.653919284626596,9.781539916992188,449.58
76191,WZZ3RZ,,471f6e,HA-LXM,A321,EPGD,LIME,2019-07-01 18:36:14+00:00,2019-07-01 20:34:07+00:00,2019-07-01 00:00:00+00:00,54.37779701362221,18.47257440740412,0.0,45.65789794921875,9.760347691977897,10980.42
76249,LBT6250,,02a1b3,,,,LIME,2019-07-01 18:37:02+00:00,2019-07-01 20:00:24+00:00,2019-07-01 00:00:00+00:00,36.976489050913656,11.41019738238791,10972.8,45.655688269663656,9.772132873535156,396.24
76448,SRR6401,,45ce4b,OY-SRK,B762,,LIME,2019-07-01 18:39:41+00:00,2019-07-01 19:13:29+00:00,2019-07-01 00:00:00+00:00,43.79951477050781,12.91232086891352,5486.4000000000015,45.65620422363281,9.769190346322407,403.86
76524,WZZ4XP,,47340d,HA-LPM,A320,,LIME,2019-07-01 18:40:45+00:00,2019-07-01 20:17:12+00:00,2019-07-01 00:00:00+00:00,47.28108215332031,24.13737487792969,9448.8,45.655315851761124,9.774124145507812,419.1
76902,RYR896A,FR8961,4ca224,EI-DCH,B738,,LIME,2019-07-01 18:45:54+00:00,2019-07-01 19:55:59+00:00,2019-07-01 00:00:00+00:00,39.67656539658368,3.7183837890625,7924.8,45.656982421875,9.765505907012196,403.86
77183,BCS12F,,4ca247,EI-DGU,A306,,LIME,2019-07-01 18:49:38+00:00,2019-07-01 19:45:08+00:00,2019-07-01 00:00:00+00:00,41.05311584472656,14.08062744140625,4876.8,45.65629577636719,9.768922387099847,396.24
77531,RYR72LU,FR3165,4ca1c1,EI-DAM,B738,LHBP,LIME,2019-07-01 18:55:09+00:00,2019-07-01 20:05:38+00:00,2019-07-01 00:00:00+00:00,47.43635791843221,19.24072265625,0.0,45.65249633789062,9.789153308403204,472.44
78782,BCS7425,,40712f,G-DHKD,B752,,LIME,2019-07-01 19:12:01+00:00,2019-07-01 19:48:51+00:00,2019-07-01 00:00:00+00:00,43.798812607587394,12.903638567243302,5486.4000000000015,45.655315851761124,9.774330139160156,381.0
79222,RYR4887,FR4887,4cab71,EI-FZM,B738,LIBD,LIME,2019-07-01 19:17:38+00:00,2019-07-01 20:25:19+00:00,2019-07-01 00:00:00+00:00,41.14068603515625,16.76824951171875,0.0,45.65560913085938,9.772740806021343,411.48
79645,RYR5SU,,4ca2bf,EI-DLB,B738,LEBL,LIME,2019-07-01 19:23:53+00:00,2019-07-01 20:37:27+00:00,2019-07-01 00:00:00+00:00,41.28438658633475,2.228664051402699,1219.2,45.655641717425844,9.772750854492188,411.48
